1 2 2 02 2 e 	1884.768839	0.000100	39
1 1 1 01 2 e 	1390.179578	0.000200	51
1 1 1 01 1 f 	1388.614180	0.000200	33
1 2 2 02 62 e 	3412.107781	0.006100	31
1 1 1 01 64 e 	3011.924500	0.006400	27
1 2 2 02 64 e 	3511.441666	0.006300	28
1 1 1 01 66 e 	3114.069272	0.006600	24
1 2 2 02 66 e 	3613.885700	0.006500	25
1 1 1 01 68 e 	3219.315483	0.006800	18
1 2 2 02 68 e 	3719.438045	0.006700	23
1 1 1 01 63 f 	2958.451528	0.006200	27
1 2 2 02 63 f 	3460.960986	0.006300	29
1 1 1 01 65 f 	3058.812039	0.006400	26
1 2 2 02 65 f 	3561.799904	0.006500	28
2 1 1 01 6 e 	2800.932514	0.000600	28
2 2 2 02 6 e 	3304.284976	0.000500	41
2 1 1 01 8 e 	2812.660224	0.000800	31
2 2 2 02 8 e 	3316.024878	0.000700	40
2 1 1 01 10 e 	2827.515041	0.001000	31
2 2 2 02 10 e 	3330.895085	0.000900	40
2 1 1 01 5 f 	2796.205134	0.000400	25
2 2 2 02 5 f 	3299.588936	0.000500	39
2 1 1 01 12 e 	2845.496768	0.001200	31
2 2 2 02 12 e 	3348.895362	0.001100	40
2 1 1 01 14 e 	2866.605165	0.001400	30
2 2 2 02 14 e 	3370.025420	0.001300	41
2 1 1 01 7 f 	2806.337805	0.000600	30
2 2 2 02 7 f 	3309.763575	0.000700	41
2 1 1 01 16 e 	2890.839948	0.001600	29
2 2 2 02 16 e 	3394.284922	0.001500	41
2 1 1 01 18 e 	2918.200793	0.001800	30
2 2 2 02 18 e 	3421.673477	0.001700	40
1 1 1 01 67 f 	3162.266900	0.006600	22
1 2 2 02 67 f 	3665.744376	0.006700	25
2 1 1 01 9 f 	2819.587978	0.000800	32
2 2 2 02 9 f 	3323.068575	0.000900	40
2 1 1 01 20 e 	2948.687337	0.002000	31
2 2 2 02 20 e 	3452.190648	0.001900	40
2 1 1 01 22 e 	2982.299173	0.002200	31
2 2 2 02 22 e 	3485.835942	0.002100	39
2 1 1 01 11 f 	2835.955460	0.001000	32
2 2 2 02 11 f 	3339.503696	0.001100	40
2 1 1 01 24 e 	3019.035854	0.002400	31
2 2 2 02 24 e 	3522.608816	0.002300	39
2 1 1 01 26 e 	3058.896891	0.002600	31
2 2 2 02 26 e 	3562.508674	0.002500	40
2 1 1 01 13 f 	2855.440011	0.001200	32
2 2 2 02 13 f 	3359.068645	0.001300	40
2 1 1 01 28 e 	3101.881755	0.002800	29
2 2 2 02 28 e 	3605.534864	0.002700	39
2 1 1 01 30 e 	3147.989871	0.003000	26
2 2 2 02 30 e 	3651.686681	0.002900	39
2 1 1 01 15 f 	2878.041348	0.001400	30
2 2 2 02 15 f 	3381.763072	0.001500	41
2 1 1 01 32 e 	3197.220628	0.003200	23
2 2 2 02 32 e 	3700.963366	0.003100	40
2 1 1 01 17 f 	2903.759137	0.001600	31
2 2 2 02 17 f 	3407.586568	0.001700	41
2 1 1 01 19 f 	2932.593004	0.001800	30
2 2 2 02 19 f 	3436.538673	0.001900	40
2 1 1 01 21 f 	2964.542529	0.002000	30
2 2 2 02 21 f 	3468.618870	0.002100	39
2 1 1 01 23 f 	2999.607245	0.002200	31
2 2 2 02 23 f 	3503.826586	0.002300	39
2 1 1 01 25 f 	3037.786644	0.002400	32
2 2 2 02 25 f 	3542.161194	0.002500	40
2 1 1 01 27 f 	3079.080172	0.002600	30
2 2 2 02 27 f 	3583.622008	0.002700	40
2 1 1 01 29 f 	3123.487226	0.002800	28
2 2 2 02 29 f 	3628.208289	0.002900	39
2 1 1 01 31 f 	3171.007157	0.003000	25
2 2 2 02 31 f 	3675.919243	0.003100	40
2 1 1 01 33 f 	3221.639278	0.003200	25
2 2 2 02 33 f 	3726.754018	0.003300	40
0 4 4 01 67 f 	3733.842068	0.006700	16
1 3 3 02 66 e 	4254.106873	0.006600	12
0 4 4 01 66 e 	3681.355885	0.006500	19
1 3 3 02 65 f 	4202.404119	0.006400	12
0 4 4 01 65 f 	3629.647894	0.006500	19
1 3 3 02 64 e 	4151.528814	0.006400	13
0 5 5 01 52 e 	3679.838437	0.005200	19
1 4 4 02 51 f 	4201.931842	0.005100	12
0 4 4 01 64 e 	3578.718741	0.006300	19
1 3 3 02 63 f 	4101.386234	0.006200	13
0 3 3 01 78 e 	3709.109522	0.007800	18
1 2 2 02 77 f 	4231.980413	0.007700	12
0 5 5 01 51 f 	3638.983216	0.005000	21
1 4 4 02 50 e 	4161.883237	0.004900	12
0 3 3 01 79 f 	3770.803351	0.007800	15
1 2 2 02 78 e 	4293.754839	0.007700	12
0 4 4 01 63 f 	3528.568270	0.006300	19
1 3 3 02 62 e 	4052.063793	0.006200	14
0 5 5 01 50 e 	3598.910669	0.005000	21
1 4 4 02 49 f 	4122.616662	0.004900	13
0 4 4 01 62 e 	3479.197038	0.006100	19
1 3 3 02 61 f 	4003.481796	0.006000	14
0 5 5 01 49 f 	3559.620969	0.004800	21
1 4 4 02 48 e 	4084.132729	0.004700	13
0 3 3 01 76 e 	3588.016448	0.007600	18
1 2 2 02 75 f 	4112.538293	0.007500	13
0 3 3 01 77 f 	3648.163301	0.007600	18
1 2 2 02 76 e 	4172.691136	0.007500	13
0 2 2 01 88 e 	3706.887340	0.008700	18
1 1 1 02 87 f 	4231.771168	0.008600	6
0 4 4 01 61 f 	3430.604959	0.006100	22
1 3 3 02 60 e 	3955.713604	0.006000	16
0 5 5 01 48 e 	3521.114290	0.004800	21
1 4 4 02 47 f 	4046.431243	0.004700	13
0 4 4 01 60 e 	3382.792512	0.005900	22
1 3 3 02 59 f 	3908.692616	0.005800	16
0 3 3 01 75 f 	3528.621236	0.007400	19
1 2 2 02 74 e 	4054.725430	0.007300	15
0 5 5 01 47 f 	3483.390800	0.004600	21
1 4 4 02 46 e 	4009.512694	0.004500	13
0 3 3 01 74 e 	3470.022599	0.007400	20
1 2 2 02 73 f 	3996.191500	0.007300	16
0 2 2 01 86 e 	3570.549256	0.008500	18
1 1 1 02 85 f 	4097.266422	0.008400	7
0 4 4 01 59 f 	3335.759667	0.005900	23
1 3 3 02 58 e 	3862.479985	0.005800	20
0 5 5 01 46 e 	3446.450665	0.004600	21
1 4 4 02 45 f 	3973.376980	0.004500	14
0 4 4 01 58 e 	3289.506840	0.005700	23
1 3 3 02 57 f 	3817.020443	0.005600	22
0 3 3 01 73 f 	3412.179243	0.007200	20
1 2 2 02 72 e 	3939.859934	0.007100	17
0 5 5 01 45 f 	3410.294046	0.004400	23
1 4 4 02 44 e 	3938.024495	0.004300	14
0 3 3 01 72 e 	3355.130014	0.007200	20
1 2 2 02 71 f 	3882.942191	0.007100	20
0 4 4 01 57 f 	3244.034044	0.005700	23
1 3 3 02 56 e 	3772.364610	0.005600	22
0 5 5 01 44 e 	3374.921102	0.004400	23
1 4 4 02 43 f 	3903.455207	0.004300	14
0 2 2 01 84 e 	3437.294346	0.008300	19
1 1 1 02 83 f 	3965.837561	0.008200	10
0 4 4 01 56 e 	3199.341643	0.005500	23
1 3 3 02 55 f 	3728.466968	0.005400	22
0 3 3 01 71 f 	3298.839348	0.007000	21
1 2 2 02 70 e 	3828.096785	0.006900	22
0 5 5 01 43 f 	3340.331986	0.004200	24
1 4 4 02 42 e 	3869.669436	0.004100	15
0 3 3 01 70 e 	3243.340679	0.007000	21
1 2 2 02 69 f 	3772.792468	0.006900	22
0 6 6 01 31 f 	3637.032714	0.003100	14
1 5 5 02 30 e 	4166.900752	0.003000	9
0 4 4 01 55 f 	3155.429684	0.005500	24
1 3 3 02 54 e 	3685.369099	0.005400	23
0 5 5 01 42 e 	3306.526851	0.004200	24
1 4 4 02 41 f 	3836.667200	0.004100	16
0 2 2 01 82 e 	3307.125002	0.008100	20
1 1 1 02 81 f 	3837.486954	0.008000	10
