0 2 2 01 32 e 	1005.228773	0.003100	19
1 1 1 02 31 f 	1544.849113	0.003000	5
0 2 2 01 33 f 	1028.188238	0.003300	18
1 1 1 02 32 e 	1567.836082	0.003200	5
0 2 2 01 31 f 	982.967914	0.003100	19
1 1 1 02 30 e 	1524.026683	0.003000	6
0 2 2 01 30 e 	961.398546	0.002900	19
1 1 1 02 29 f 	1502.518506	0.002800	6
0 2 2 01 29 f 	940.527036	0.002900	19
1 1 1 02 28 e 	1482.995325	0.002800	6
0 2 2 01 28 e 	920.347998	0.002700	19
1 1 1 02 27 f 	1462.960535	0.002600	6
0 2 2 01 27 f 	900.866240	0.002700	19
1 1 1 02 26 e 	1444.742697	0.002600	6
0 2 2 01 26 e 	882.077759	0.002500	19
1 1 1 02 25 f 	1426.175838	0.002400	6
0 2 2 01 25 f 	863.986121	0.002500	19
1 1 1 02 24 e 	1409.269441	0.002400	6
0 2 2 01 24 e 	846.588414	0.002300	19
1 1 1 02 23 f 	1392.165007	0.002200	6
0 2 2 01 23 f 	829.887233	0.002300	19
1 1 1 02 22 e 	1376.576156	0.002200	6
0 2 2 01 22 e 	813.880509	0.002100	19
1 1 1 02 21 f 	1360.928594	0.002000	7
0 2 2 01 21 f 	798.570087	0.002100	19
1 1 1 02 20 e 	1346.663389	0.002000	7
0 2 2 01 20 e 	783.954542	0.001900	19
1 1 1 02 19 f 	1332.467102	0.001800	7
0 2 2 01 19 f 	770.035154	0.001900	19
1 1 1 02 18 e 	1319.531645	0.001800	7
0 2 2 01 18 e 	756.810972	0.001700	19
1 1 1 02 17 f 	1306.780991	0.001600	7
0 2 2 01 17 f 	744.282860	0.001700	19
1 1 1 02 16 e 	1295.181379	0.001600	7
0 2 2 01 16 e 	732.450214	0.001500	19
1 1 1 02 15 f 	1283.870676	0.001400	7
0 2 2 01 15 f 	721.313593	0.001500	19
1 1 1 02 14 e 	1273.613002	0.001400	7
0 2 2 01 14 e 	710.872638	0.001300	19
1 1 1 02 13 f 	1263.736528	0.001200	7
0 2 2 01 13 f 	701.127697	0.001300	19
1 1 1 02 12 e 	1254.826877	0.001200	7
0 2 2 01 12 e 	692.078574	0.001100	19
1 1 1 02 11 f 	1246.378872	0.001000	7
0 2 2 01 11 f 	683.725475	0.001100	19
1 1 1 02 10 e 	1238.823321	0.001000	7
0 2 2 01 10 e 	676.068308	0.000900	19
1 1 1 02 9 f 	1231.797989	0.000800	6
0 2 2 01 9 f 	669.107189	0.000900	19
1 1 1 02 8 e 	1225.602601	0.000800	6
0 2 2 01 8 e 	662.842083	0.000700	19
1 1 1 02 7 f 	1219.994115	0.000600	5
0 2 2 01 7 f 	657.273056	0.000700	19
1 1 1 02 6 e 	1215.164942	0.000600	4
0 2 2 01 6 e 	652.400102	0.000500	18
1 1 1 02 5 f 	1210.967441	0.000400	4
0 2 2 01 5 f 	648.223256	0.000500	18
1 1 1 02 4 e 	1207.510520	0.000400	4
0 2 2 01 4 e 	644.742524	0.000300	15
1 1 1 02 3 f 	1204.718112	0.000200	4
0 2 2 01 3 f 	641.957923	0.000300	13
1 1 1 02 2 e 	1202.639461	0.000200	4
0 2 2 01 39 f 	1180.518890	0.003900	12
1 1 1 02 39 f 	1741.883558	0.003800	3
0 2 2 01 2 e 	639.869463	0.000100	10
1 1 1 02 1 f 	1201.246230	0.000200	3
0 2 2 01 37 f 	1126.964467	0.003700	15
1 1 1 02 37 f 	1688.469688	0.003600	3
0 2 2 01 35 f 	1076.187329	0.003500	16
1 1 1 02 35 f 	1637.825453	0.003400	4
1 1 1 02 33 f 	1589.951671	0.003200	4
0 2 2 01 40 e 	1208.332320	0.003900	10
1 1 1 02 40 e 	1770.838671	0.004000	3
0 2 2 01 38 e 	1153.390560	0.003700	13
1 1 1 02 38 e 	1715.924931	0.003800	3
0 2 2 01 36 e 	1101.225519	0.003500	16
1 1 1 02 36 e 	1663.786011	0.003600	3
0 2 2 01 34 e 	1051.838002	0.003300	17
1 1 1 02 34 e 	1614.422785	0.003400	4
0 1 1 01 64 e 	1443.934468	0.006400	5
0 2 2 01 63 f 	2039.466104	0.006300	3
0 1 1 01 62 e 	1355.835138	0.006200	5
0 2 2 01 61 f 	1952.658827	0.006100	3
0 1 1 01 60 e 	1270.497408	0.006000	5
0 2 2 01 59 f 	1868.616449	0.005900	3
0 1 1 01 63 f 	1397.505841	0.006200	5
0 2 2 01 62 e 	1995.679850	0.006100	3
0 1 1 01 61 f 	1310.912719	0.006000	5
0 2 2 01 60 e 	1910.260206	0.005900	3
0 1 1 01 58 e 	1187.922541	0.005800	5
0 2 2 01 57 f 	1787.340230	0.005700	3
0 1 1 01 59 f 	1227.077885	0.005800	5
0 2 2 01 58 e 	1827.605439	0.005700	3
0 1 1 01 56 e 	1108.111762	0.005600	5
0 2 2 01 55 f 	1708.831389	0.005500	3
0 1 1 01 57 f 	1146.002573	0.005600	5
0 2 2 01 56 e 	1747.716857	0.005500	3
0 1 1 01 54 e 	1031.066252	0.005400	5
0 2 2 01 53 f 	1633.091104	0.005300	3
0 1 1 01 55 f 	1067.687982	0.005400	5
0 2 2 01 54 e 	1670.595720	0.005300	3
0 1 1 01 52 e 	956.787154	0.005200	5
0 2 2 01 51 f 	1560.120512	0.005100	3
0 1 1 01 53 f 	992.135267	0.005200	5
0 2 2 01 52 e 	1596.243241	0.005100	3
0 1 1 01 50 e 	885.275569	0.005000	7
0 2 2 01 49 f 	1489.920707	0.004900	7
0 1 1 01 51 f 	919.345543	0.005000	5
0 2 2 01 50 e 	1524.660587	0.004900	5
0 1 1 01 48 e 	816.532556	0.004800	9
