v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
495.917389	0.0001	1	2	2	0	2	25	e	1	1	1	0	1	25	e	tag222
496.014707	0.0001	1	2	2	0	2	34	e	1	1	1	0	1	34	f	tag223
496.13306	0.0001	1	2	2	0	2	27	e	1	1	1	0	1	27	e	tag224
496.154659	0.0001	1	2	2	0	2	2	e	1	1	1	0	1	1	e	tag225
496.185211	0.0001	1	2	2	0	2	36	e	1	1	1	0	1	36	f	tag226
496.364352	0.0001	1	2	2	0	2	29	e	1	1	1	0	1	29	e	tag227
496.365137	0.0001	1	2	2	0	2	38	e	1	1	1	0	1	38	f	tag228
496.554426	0.0001	1	2	2	0	2	40	e	1	1	1	0	1	40	f	tag229
496.611124	0.0001	1	2	2	0	2	31	e	1	1	1	0	1	31	e	tag230
496.690533	0.0001	1	3	3	0	2	33	f	1	2	2	0	1	32	e	tag231
496.753011	0.0001	1	2	2	0	2	42	e	1	1	1	0	1	42	f	tag232
496.873222	0.0001	1	2	2	0	2	33	e	1	1	1	0	1	33	e	tag233
496.941977	0.0001	1	2	2	0	2	3	e	1	1	1	0	1	2	f	tag234
496.960812	0.0001	1	2	2	0	2	44	e	1	1	1	0	1	44	f	tag235
497.150483	0.0001	1	2	2	0	2	35	e	1	1	1	0	1	35	e	tag236
497.177735	0.0001	1	2	2	0	2	46	e	1	1	1	0	1	46	f	tag237
497.200483	0.0001	1	1	1	0	2	39	f	1	0	0	0	1	40	e	tag238
497.403674	0.0001	1	2	2	0	2	48	e	1	1	1	0	1	48	f	tag239
497.442734	0.0001	1	2	2	0	2	37	e	1	1	1	0	1	37	e	tag240
497.573048	0.0001	1	3	3	0	2	34	f	1	2	2	0	1	33	f	tag241
497.638506	0.0001	1	2	2	0	2	50	e	1	1	1	0	1	50	f	tag242
497.743834	0.0001	1	2	2	0	2	4	e	1	1	1	0	1	3	e	tag243
497.749794	0.0001	1	2	2	0	2	39	e	1	1	1	0	1	39	e	tag244
497.882092	0.0001	1	2	2	0	2	52	e	1	1	1	0	1	52	f	tag245
498.071469	0.0001	1	2	2	0	2	41	e	1	1	1	0	1	41	e	tag246
498.134274	0.0001	1	2	2	0	2	54	e	1	1	1	0	1	54	f	tag247
498.394875	0.0001	1	2	2	0	2	56	e	1	1	1	0	1	56	f	tag248
498.407558	0.0001	1	2	2	0	2	43	e	1	1	1	0	1	43	e	tag249
498.465917	0.0001	1	3	3	0	2	35	f	1	2	2	0	1	34	e	tag250
498.527264	0.0001	1	2	2	0	2	5	e	1	1	1	0	1	4	f	tag251
498.576689	0.0001	1	1	1	0	2	37	f	1	0	0	0	1	38	e	tag252
498.663696	0.0001	1	2	2	0	2	58	e	1	1	1	0	1	58	f	tag253
498.757846	0.0001	1	2	2	0	2	45	e	1	1	1	0	1	45	e	tag254
498.940519	0.0001	1	2	2	0	2	60	e	1	1	1	0	1	60	f	tag255
499.122112	0.0001	1	2	2	0	2	47	e	1	1	1	0	1	47	e	tag256
499.225098	0.0001	1	2	2	0	2	62	e	1	1	1	0	1	62	f	tag257
499.349536	0.0001	1	2	2	0	2	6	e	1	1	1	0	1	5	e	tag258
499.353132	0.0001	1	3	3	0	2	36	f	1	2	2	0	1	35	f	tag259
499.500124	0.0001	1	2	2	0	2	49	e	1	1	1	0	1	49	e	tag260
499.517166	0.0001	1	2	2	0	2	64	e	1	1	1	0	1	64	f	tag261
499.816428	0.0001	1	2	2	0	2	66	e	1	1	1	0	1	66	f	tag262
499.891639	0.0001	1	2	2	0	2	51	e	1	1	1	0	1	51	e	tag263
499.961277	0.0001	1	1	1	0	2	35	f	1	0	0	0	1	36	e	tag264
500.122087	0.0001	1	2	2	0	2	7	e	1	1	1	0	1	6	f	tag265
500.122562	0.0001	1	2	2	0	2	68	e	1	1	1	0	1	68	f	tag266
500.252792	0.0001	1	3	3	0	2	37	f	1	2	2	0	1	36	e	tag267
500.296404	0.0001	1	2	2	0	2	53	e	1	1	1	0	1	53	e	tag268
500.714158	0.0001	1	2	2	0	2	55	e	1	1	1	0	1	55	e	tag269
500.971745	0.0001	1	2	2	0	2	8	e	1	1	1	0	1	7	e	tag270
501.144426	0.0001	1	3	3	0	2	38	f	1	2	2	0	1	37	f	tag271
501.144628	0.0001	1	2	2	0	2	57	e	1	1	1	0	1	57	e	tag272
501.354436	0.0001	1	1	1	0	2	33	f	1	0	0	0	1	34	e	tag273
501.587531	0.0001	1	2	2	0	2	59	e	1	1	1	0	1	59	e	tag274
501.726383	0.0001	1	2	2	0	2	9	e	1	1	1	0	1	8	f	tag275
502.042575	0.0001	1	2	2	0	2	61	e	1	1	1	0	1	61	e	tag276
502.051053	0.0001	1	3	3	0	2	39	f	1	2	2	0	1	38	e	tag277
502.509458	0.0001	1	2	2	0	2	63	e	1	1	1	0	1	63	e	tag278
502.610443	0.0001	1	2	2	0	2	10	e	1	1	1	0	1	9	e	tag279
502.756343	0.0001	1	1	1	0	2	31	f	1	0	0	0	1	32	e	tag280
502.946787	0.0001	1	3	3	0	2	40	f	1	2	2	0	1	39	f	tag281
502.987866	0.0001	1	2	2	0	2	65	e	1	1	1	0	1	65	e	tag282
503.34008	0.0001	1	2	2	0	2	11	e	1	1	1	0	1	10	f	tag283
503.477476	0.0001	1	2	2	0	2	67	e	1	1	1	0	1	67	e	tag284
503.860596	0.0001	1	3	3	0	2	41	f	1	2	2	0	1	40	e	tag285
504.167163	0.0001	1	1	1	0	2	29	f	1	0	0	0	1	30	e	tag286
504.265612	0.0001	1	2	2	0	2	12	e	1	1	1	0	1	11	e	tag287
504.760067	0.0001	1	3	3	0	2	42	f	1	2	2	0	1	41	f	tag288
504.963093	0.0001	1	2	2	0	2	13	e	1	1	1	0	1	12	f	tag289
505.58705	0.0001	1	1	1	0	2	27	f	1	0	0	0	1	28	e	tag290
505.68131	0.0001	1	3	3	0	2	43	f	1	2	2	0	1	42	e	tag291
505.937239	0.0001	1	2	2	0	2	14	e	1	1	1	0	1	13	e	tag292
506.584106	0.0001	1	3	3	0	2	44	f	1	2	2	0	1	43	f	tag293
506.595325	0.0001	1	2	2	0	2	15	e	1	1	1	0	1	14	f	tag294
507.016146	0.0001	1	1	1	0	2	25	f	1	0	0	0	1	26	e	tag295
507.513085	0.0001	1	3	3	0	2	45	f	1	2	2	0	1	44	e	tag296
507.625307	0.0001	1	2	2	0	2	16	e	1	1	1	0	1	15	e	tag297
508.236667	0.0001	1	2	2	0	2	17	e	1	1	1	0	1	16	f	tag298
508.418739	0.0001	1	3	3	0	2	46	f	1	2	2	0	1	45	f	tag299
508.45458	0.0001	1	1	1	0	2	23	f	1	0	0	0	1	24	e	tag300
509.329803	0.0001	1	2	2	0	2	18	e	1	1	1	0	1	17	e	tag301
509.35581	0.0001	1	3	3	0	2	47	f	1	2	2	0	1	46	e	tag302
509.887	0.0001	1	2	2	0	2	19	e	1	1	1	0	1	18	f	tag303
509.90247	0.0001	1	1	1	0	2	21	f	1	0	0	0	1	22	e	tag304
511.050713	0.0001	1	2	2	0	2	20	e	1	1	1	0	1	19	e	tag305
511.359921	0.0001	1	1	1	0	2	19	f	1	0	0	0	1	20	e	tag306
511.546192	0.0001	1	2	2	0	2	21	e	1	1	1	0	1	20	f	tag307
512.788022	0.0001	1	2	2	0	2	22	e	1	1	1	0	1	21	e	tag308
512.82703	0.0001	1	1	1	0	2	17	f	1	0	0	0	1	18	e	tag309
513.2141	0.0001	1	2	2	0	2	23	e	1	1	1	0	1	22	f	tag310
514.303879	0.0001	1	1	1	0	2	15	f	1	0	0	0	1	16	e	tag311
514.541715	0.0001	1	2	2	0	2	24	e	1	1	1	0	1	23	e	tag312
514.890569	0.0001	1	2	2	0	2	25	e	1	1	1	0	1	24	f	tag313
515.790539	0.0001	1	1	1	0	2	13	f	1	0	0	0	1	14	e	tag314
516.311775	0.0001	1	2	2	0	2	26	e	1	1	1	0	1	25	e	tag315
516.575432	0.0001	1	2	2	0	2	27	e	1	1	1	0	1	26	f	tag316
517.28707	0.0001	1	1	1	0	2	11	f	1	0	0	0	1	12	e	tag317
518.098182	0.0001	1	2	2	0	2	28	e	1	1	1	0	1	27	e	tag318
518.268511	0.0001	1	2	2	0	2	29	e	1	1	1	0	1	28	f	tag319
518.79352	0.0001	1	1	1	0	2	9	f	1	0	0	0	1	10	e	tag320
519.900915	0.0001	1	2	2	0	2	30	e	1	1	1	0	1	29	e	tag321
519.969615	0.0001	1	2	2	0	2	31	e	1	1	1	0	1	30	f	tag322
520.309928	0.0001	1	1	1	0	2	7	f	1	0	0	0	1	8	e	tag323
521.678544	0.0001	1	2	2	0	2	33	e	1	1	1	0	1	32	f	tag324
521.719948	0.0001	1	2	2	0	2	32	e	1	1	1	0	1	31	e	tag325
521.836317	0.0001	1	1	1	0	2	5	f	1	0	0	0	1	6	e	tag326
523.372703	0.0001	1	1	1	0	2	3	f	1	0	0	0	1	4	e	tag327
523.395083	0.0001	1	2	2	0	2	35	e	1	1	1	0	1	34	f	tag328
523.55525	0.0001	1	2	2	0	2	34	e	1	1	1	0	1	33	e	tag329
524.919087	0.0001	1	1	1	0	2	1	f	1	0	0	0	1	2	e	tag330
