v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
528.695351	0.0001	1	1	1	0	2	25	e	1	0	0	0	1	25	e	tag170
528.793265	0.0001	1	1	1	0	2	26	f	1	0	0	0	1	26	e	tag171
528.894734	0.0001	1	1	1	0	2	27	e	1	0	0	0	1	27	e	tag172
528.973559	0.0001	1	1	1	0	2	2	e	1	0	0	0	1	1	e	tag173
528.999733	0.0001	1	1	1	0	2	28	f	1	0	0	0	1	28	e	tag174
529.108239	0.0001	1	1	1	0	2	29	e	1	0	0	0	1	29	e	tag175
529.220224	0.0001	1	1	1	0	2	30	f	1	0	0	0	1	30	e	tag176
529.335662	0.0001	1	1	1	0	2	31	e	1	0	0	0	1	31	e	tag177
529.454525	0.0001	1	1	1	0	2	32	f	1	0	0	0	1	32	e	tag178
529.576785	0.0001	1	1	1	0	2	33	e	1	0	0	0	1	33	e	tag179
529.702412	0.0001	1	1	1	0	2	34	f	1	0	0	0	1	34	e	tag180
529.735901	0.0001	1	1	1	0	2	3	f	1	0	0	0	1	2	e	tag181
529.831375	0.0001	1	1	1	0	2	35	e	1	0	0	0	1	35	e	tag182
529.963644	0.0001	1	1	1	0	2	36	f	1	0	0	0	1	36	e	tag183
530.099185	0.0001	1	1	1	0	2	37	e	1	0	0	0	1	37	e	tag184
530.237965	0.0001	1	1	1	0	2	38	f	1	0	0	0	1	38	e	tag185
530.379951	0.0001	1	1	1	0	2	39	e	1	0	0	0	1	39	e	tag186
530.500154	0.0001	1	1	1	0	2	4	e	1	0	0	0	1	3	e	tag187
530.525107	0.0001	1	1	1	0	2	40	f	1	0	0	0	1	40	e	tag188
530.673396	0.0001	1	1	1	0	2	41	e	1	0	0	0	1	41	e	tag189
530.824782	0.0001	1	1	1	0	2	42	f	1	0	0	0	1	42	e	tag190
530.979226	0.0001	1	1	1	0	2	43	e	1	0	0	0	1	43	e	tag191
531.13669	0.0001	1	1	1	0	2	44	f	1	0	0	0	1	44	e	tag192
531.266315	0.0001	1	1	1	0	2	5	f	1	0	0	0	1	4	e	tag193
531.297133	0.0001	1	1	1	0	2	45	e	1	0	0	0	1	45	e	tag194
531.460514	0.0001	1	1	1	0	2	46	f	1	0	0	0	1	46	e	tag195
531.626792	0.0001	1	1	1	0	2	47	e	1	0	0	0	1	47	e	tag196
531.795923	0.0001	1	1	1	0	2	48	f	1	0	0	0	1	48	e	tag197
531.967863	0.0001	1	1	1	0	2	49	e	1	0	0	0	1	49	e	tag198
532.034376	0.0001	1	1	1	0	2	6	e	1	0	0	0	1	5	e	tag199
532.142568	0.0001	1	1	1	0	2	50	f	1	0	0	0	1	50	e	tag200
532.319992	0.0001	1	1	1	0	2	51	e	1	0	0	0	1	51	e	tag201
532.500087	0.0001	1	1	1	0	2	52	f	1	0	0	0	1	52	e	tag202
532.682805	0.0001	1	1	1	0	2	53	e	1	0	0	0	1	53	e	tag203
532.80433	0.0001	1	1	1	0	2	7	f	1	0	0	0	1	6	e	tag204
533.57617	0.0001	1	1	1	0	2	8	e	1	0	0	0	1	7	e	tag205
534.349888	0.0001	1	1	1	0	2	9	f	1	0	0	0	1	8	e	tag206
535.125474	0.0001	1	1	1	0	2	10	e	1	0	0	0	1	9	e	tag207
535.902918	0.0001	1	1	1	0	2	11	f	1	0	0	0	1	10	e	tag208
536.682211	0.0001	1	1	1	0	2	12	e	1	0	0	0	1	11	e	tag209
537.46334	0.0001	1	1	1	0	2	13	f	1	0	0	0	1	12	e	tag210
538.246294	0.0001	1	1	1	0	2	14	e	1	0	0	0	1	13	e	tag211
539.031061	0.0001	1	1	1	0	2	15	f	1	0	0	0	1	14	e	tag212
539.817626	0.0001	1	1	1	0	2	16	e	1	0	0	0	1	15	e	tag213
540.605976	0.0001	1	1	1	0	2	17	f	1	0	0	0	1	16	e	tag214
540.626324	0.0001	1	3	3	0	2	30	e	0	4	4	0	1	31	e	tag215
540.626504	0.0001	1	3	3	0	2	30	f	0	4	4	0	1	31	f	tag216
541.396096	0.0001	1	1	1	0	2	18	e	1	0	0	0	1	17	e	tag217
541.403975	0.0001	1	3	3	0	2	29	f	0	4	4	0	1	30	e	tag218
541.404123	0.0001	1	3	3	0	2	29	e	0	4	4	0	1	30	f	tag219
541.647735	0.0001	1	2	2	0	2	44	f	0	3	3	0	1	45	f	tag220
541.715504	0.0001	1	1	1	0	2	60	e	0	2	2	0	1	61	e	tag221
541.726529	0.0001	1	2	2	0	2	44	e	0	3	3	0	1	45	e	tag222
542.181127	0.0001	1	3	3	0	2	28	e	0	4	4	0	1	29	e	tag223
542.181248	0.0001	1	3	3	0	2	28	f	0	4	4	0	1	29	f	tag224
542.18797	0.0001	1	1	1	0	2	19	f	1	0	0	0	1	18	e	tag225
542.432753	0.0001	1	2	2	0	2	43	e	0	3	3	0	1	44	f	tag226
542.504988	0.0001	1	2	2	0	2	43	f	0	3	3	0	1	44	e	tag227
542.566109	0.0001	1	1	1	0	2	59	f	0	2	2	0	1	60	e	tag228
542.957783	0.0001	1	3	3	0	2	27	f	0	4	4	0	1	28	e	tag229
542.95788	0.0001	1	3	3	0	2	27	e	0	4	4	0	1	28	f	tag230
542.981583	0.0001	1	1	1	0	2	20	e	1	0	0	0	1	19	e	tag231
543.217103	0.0001	1	2	2	0	2	42	f	0	3	3	0	1	43	f	tag232
543.283178	0.0001	1	2	2	0	2	42	e	0	3	3	0	1	43	e	tag233
543.415015	0.0001	1	1	1	0	2	58	e	0	2	2	0	1	59	e	tag234
543.733942	0.0001	1	3	3	0	2	26	e	0	4	4	0	1	27	e	tag235
543.734021	0.0001	1	3	3	0	2	26	f	0	4	4	0	1	27	f	tag236
543.776917	0.0001	1	1	1	0	2	21	f	1	0	0	0	1	20	e	tag237
544.000794	0.0001	1	2	2	0	2	41	e	0	3	3	0	1	42	f	tag238
544.061093	0.0001	1	2	2	0	2	41	f	0	3	3	0	1	42	e	tag239
544.262229	0.0001	1	1	1	0	2	57	f	0	2	2	0	1	58	e	tag240
544.474842	0.0001	1	1	1	0	2	61	e	0	2	2	0	1	62	f	tag241
544.509606	0.0001	1	3	3	0	2	25	f	0	4	4	0	1	26	e	tag242
544.509668	0.0001	1	3	3	0	2	25	e	0	4	4	0	1	26	f	tag243
544.573954	0.0001	1	1	1	0	2	22	e	1	0	0	0	1	21	e	tag244
544.783836	0.0001	1	2	2	0	2	40	f	0	3	3	0	1	41	f	tag245
544.83873	0.0001	1	2	2	0	2	40	e	0	3	3	0	1	41	e	tag246
545.107758	0.0001	1	1	1	0	2	56	e	0	2	2	0	1	57	e	tag247
545.213271	0.0001	1	1	1	0	2	60	f	0	2	2	0	1	61	f	tag248
545.284775	0.0001	1	3	3	0	2	24	e	0	4	4	0	1	25	e	tag249
545.284824	0.0001	1	3	3	0	2	24	f	0	4	4	0	1	25	f	tag250
545.372677	0.0001	1	1	1	0	2	23	f	1	0	0	0	1	22	e	tag251
545.566237	0.0001	1	2	2	0	2	39	e	0	3	3	0	1	40	f	tag252
545.616084	0.0001	1	2	2	0	2	39	f	0	3	3	0	1	40	e	tag253
545.951608	0.0001	1	1	1	0	2	55	f	0	2	2	0	1	56	e	tag254
545.951646	0.0001	1	1	1	0	2	59	e	0	2	2	0	1	60	f	tag255
546.05945	0.0001	1	3	3	0	2	23	f	0	4	4	0	1	24	e	tag256
546.059488	0.0001	1	3	3	0	2	23	e	0	4	4	0	1	24	f	tag257
546.173065	0.0001	1	1	1	0	2	24	e	1	0	0	0	1	23	e	tag258
546.348007	0.0001	1	2	2	0	2	38	f	0	3	3	0	1	39	f	tag259
546.393149	0.0001	1	2	2	0	2	38	e	0	3	3	0	1	39	e	tag260
546.689989	0.0001	1	1	1	0	2	58	f	0	2	2	0	1	59	f	tag261
546.793786	0.0001	1	1	1	0	2	54	e	0	2	2	0	1	55	e	tag262
546.833631	0.0001	1	3	3	0	2	22	e	0	4	4	0	1	23	e	tag263
546.83366	0.0001	1	3	3	0	2	22	f	0	4	4	0	1	23	f	tag264
546.975099	0.0001	1	1	1	0	2	25	f	1	0	0	0	1	24	e	tag265
547.129154	0.0001	1	2	2	0	2	37	e	0	3	3	0	1	38	f	tag266
547.16992	0.0001	1	2	2	0	2	37	f	0	3	3	0	1	38	e	tag267
547.42832	0.0001	1	1	1	0	2	57	e	0	2	2	0	1	58	f	tag268
547.607319	0.0001	1	3	3	0	2	21	f	0	4	4	0	1	22	e	tag269
547.607341	0.0001	1	3	3	0	2	21	e	0	4	4	0	1	22	f	tag270
547.6343	0.0001	1	1	1	0	2	53	f	0	2	2	0	1	54	e	tag271
547.778759	0.0001	1	1	1	0	2	26	e	1	0	0	0	1	25	e	tag272
547.909686	0.0001	1	2	2	0	2	36	f	0	3	3	0	1	37	f	tag273
547.946393	0.0001	1	2	2	0	2	36	e	0	3	3	0	1	37	e	tag274
548.166659	0.0001	1	1	1	0	2	56	f	0	2	2	0	1	57	f	tag275
548.380512	0.0001	1	3	3	0	2	20	e	0	4	4	0	1	21	e	tag276
548.380529	0.0001	1	3	3	0	2	20	f	0	4	4	0	1	21	f	tag277
548.473155	0.0001	1	1	1	0	2	52	e	0	2	2	0	1	53	e	tag278
548.584023	0.0001	1	1	1	0	2	27	f	1	0	0	0	1	26	e	tag279
548.689613	0.0001	1	2	2	0	2	35	e	0	3	3	0	1	36	f	tag280
548.722561	0.0001	1	2	2	0	2	35	f	0	3	3	0	1	36	e	tag281
548.905028	0.0001	1	1	1	0	2	55	e	0	2	2	0	1	56	f	tag282
549.153211	0.0001	1	3	3	0	2	19	f	0	4	4	0	1	20	e	tag283
549.153224	0.0001	1	3	3	0	2	19	e	0	4	4	0	1	20	f	tag284
549.31036	0.0001	1	1	1	0	2	51	f	0	2	2	0	1	52	e	tag285
549.39087	0.0001	1	1	1	0	2	28	e	1	0	0	0	1	27	e	tag286
549.468942	0.0001	1	2	2	0	2	34	f	0	3	3	0	1	35	f	tag287
549.498419	0.0001	1	2	2	0	2	34	e	0	3	3	0	1	35	e	tag288
549.643444	0.0001	1	1	1	0	2	54	f	0	2	2	0	1	55	f	tag289
549.925417	0.0001	1	3	3	0	2	18	e	0	4	4	0	1	19	e	tag290
549.925426	0.0001	1	3	3	0	2	18	f	0	4	4	0	1	19	f	tag291
550.145922	0.0001	1	1	1	0	2	50	e	0	2	2	0	1	51	e	tag292
550.199275	0.0001	1	1	1	0	2	29	f	1	0	0	0	1	28	e	tag293
550.24768	0.0001	1	2	2	0	2	33	e	0	3	3	0	1	34	f	tag294
550.273961	0.0001	1	2	2	0	2	33	f	0	3	3	0	1	34	e	tag295
550.381927	0.0001	1	1	1	0	2	53	e	0	2	2	0	1	54	f	tag296
550.697127	0.0001	1	3	3	0	2	17	f	0	4	4	0	1	18	e	tag297
550.697133	0.0001	1	3	3	0	2	17	e	0	4	4	0	1	18	f	tag298
550.799808	0.0001	1	0	0	0	2	77	f	0	1	1	0	1	78	e	tag299
550.979849	0.0001	1	1	1	0	2	49	f	0	2	2	0	1	50	e	tag300
551.009217	0.0001	1	1	1	0	2	30	e	1	0	0	0	1	29	e	tag301
551.025836	0.0001	1	2	2	0	2	32	f	0	3	3	0	1	33	f	tag302
551.04918	0.0001	1	2	2	0	2	32	e	0	3	3	0	1	33	e	tag303
551.120497	0.0001	1	1	1	0	2	52	f	0	2	2	0	1	53	f	tag304
551.468341	0.0001	1	3	3	0	2	16	e	0	4	4	0	1	17	e	tag305
551.468346	0.0001	1	3	3	0	2	16	f	0	4	4	0	1	17	f	tag306
551.563339	0.0001	1	0	0	0	2	76	e	0	1	1	0	1	77	e	tag307
551.803416	0.0001	1	2	2	0	2	31	e	0	3	3	0	1	32	f	tag308
551.812148	0.0001	1	1	1	0	2	48	e	0	2	2	0	1	49	e	tag309
551.82067	0.0001	1	1	1	0	2	31	f	1	0	0	0	1	30	e	tag310
551.824071	0.0001	1	2	2	0	2	31	f	0	3	3	0	1	32	e	tag311
551.859172	0.0001	1	1	1	0	2	51	e	0	2	2	0	1	52	f	tag312
552.23906	0.0001	1	3	3	0	2	15	f	0	4	4	0	1	16	e	tag313
552.239063	0.0001	1	3	3	0	2	15	e	0	4	4	0	1	16	f	tag314
552.326064	0.0001	1	0	0	0	2	75	f	0	1	1	0	1	76	e	tag315
552.580427	0.0001	1	2	2	0	2	30	f	0	3	3	0	1	31	f	tag316
552.597969	0.0001	1	1	1	0	2	50	f	0	2	2	0	1	51	f	tag317
552.598628	0.0001	1	2	2	0	2	30	e	0	3	3	0	1	31	e	tag318
552.633609	0.0001	1	1	1	0	2	32	e	1	0	0	0	1	31	e	tag319
552.642827	0.0001	1	1	1	0	2	47	f	0	2	2	0	1	48	e	tag320
553.00928	0.0001	1	3	3	0	2	14	e	0	4	4	0	1	15	e	tag321
553.009282	0.0001	1	3	3	0	2	14	f	0	4	4	0	1	15	f	tag322
553.088008	0.0001	1	0	0	0	2	74	e	0	1	1	0	1	75	e	tag323
553.336907	0.0001	1	1	1	0	2	49	e	0	2	2	0	1	50	f	tag324
553.356877	0.0001	1	2	2	0	2	29	e	0	3	3	0	1	30	f	tag325
553.372844	0.0001	1	2	2	0	2	29	f	0	3	3	0	1	30	e	tag326
553.448009	0.0001	1	1	1	0	2	33	f	1	0	0	0	1	32	e	tag327
553.471893	0.0001	1	1	1	0	2	46	e	0	2	2	0	1	47	e	tag328
553.779004	0.0001	1	3	3	0	2	13	f	0	4	4	0	1	14	e	tag329
553.779005	0.0001	1	3	3	0	2	13	e	0	4	4	0	1	14	f	tag330
