v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
622.714154	0.0001	1	1	1	0	2	35	e	1	0	0	0	2	35	e	tag69
622.791194	0.0001	1	1	1	0	2	36	f	1	0	0	0	2	36	e	tag70
622.796415	0.0001	1	1	1	0	2	2	e	1	0	0	0	2	1	e	tag71
622.870376	0.0001	1	1	1	0	2	37	e	1	0	0	0	2	37	e	tag72
622.951699	0.0001	1	1	1	0	2	38	f	1	0	0	0	2	38	e	tag73
623.035163	0.0001	1	1	1	0	2	39	e	1	0	0	0	2	39	e	tag74
623.120768	0.0001	1	1	1	0	2	40	f	1	0	0	0	2	40	e	tag75
623.208514	0.0001	1	1	1	0	2	41	e	1	0	0	0	2	41	e	tag76
623.2984	0.0001	1	1	1	0	2	42	f	1	0	0	0	2	42	e	tag77
623.390427	0.0001	1	1	1	0	2	43	e	1	0	0	0	2	43	e	tag78
623.484593	0.0001	1	1	1	0	2	44	f	1	0	0	0	2	44	e	tag79
623.512184	0.0001	1	1	1	0	2	3	f	1	0	0	0	2	2	e	tag80
624.228453	0.0001	1	1	1	0	2	4	e	1	0	0	0	2	3	e	tag81
624.945219	0.0001	1	1	1	0	2	5	f	1	0	0	0	2	4	e	tag82
625.662479	0.0001	1	1	1	0	2	6	e	1	0	0	0	2	5	e	tag83
626.380231	0.0001	1	1	1	0	2	7	f	1	0	0	0	2	6	e	tag84
626.584021	0.0001	1	2	2	0	2	13	f	1	1	1	0	2	13	f	tag85
626.590808	0.0001	1	2	2	0	2	14	e	1	1	1	0	2	14	f	tag86
626.5981	0.0001	1	2	2	0	2	15	f	1	1	1	0	2	15	f	tag87
626.605902	0.0001	1	2	2	0	2	16	e	1	1	1	0	2	16	f	tag88
626.614218	0.0001	1	2	2	0	2	17	f	1	1	1	0	2	17	f	tag89
626.623054	0.0001	1	2	2	0	2	18	e	1	1	1	0	2	18	f	tag90
626.632413	0.0001	1	2	2	0	2	19	f	1	1	1	0	2	19	f	tag91
626.642302	0.0001	1	2	2	0	2	20	e	1	1	1	0	2	20	f	tag92
626.652725	0.0001	1	2	2	0	2	21	f	1	1	1	0	2	21	f	tag93
626.731968	0.0001	1	2	2	0	2	13	e	1	1	1	0	2	13	e	tag94
626.761425	0.0001	1	2	2	0	2	14	f	1	1	1	0	2	14	e	tag95
626.792983	0.0001	1	2	2	0	2	15	e	1	1	1	0	2	15	e	tag96
626.826637	0.0001	1	2	2	0	2	16	f	1	1	1	0	2	16	e	tag97
626.862388	0.0001	1	2	2	0	2	17	e	1	1	1	0	2	17	e	tag98
626.900234	0.0001	1	2	2	0	2	18	f	1	1	1	0	2	18	e	tag99
626.940175	0.0001	1	2	2	0	2	19	e	1	1	1	0	2	19	e	tag100
626.982209	0.0001	1	2	2	0	2	20	f	1	1	1	0	2	20	e	tag101
627.026333	0.0001	1	2	2	0	2	21	e	1	1	1	0	2	21	e	tag102
627.098474	0.0001	1	1	1	0	2	8	e	1	0	0	0	2	7	e	tag103
627.817205	0.0001	1	1	1	0	2	9	f	1	0	0	0	2	8	e	tag104
628.536422	0.0001	1	1	1	0	2	10	e	1	0	0	0	2	9	e	tag105
629.256124	0.0001	1	1	1	0	2	11	f	1	0	0	0	2	10	e	tag106
629.976309	0.0001	1	1	1	0	2	12	e	1	0	0	0	2	11	e	tag107
630.696976	0.0001	1	1	1	0	2	13	f	1	0	0	0	2	12	e	tag108
631.418123	0.0001	1	1	1	0	2	14	e	1	0	0	0	2	13	e	tag109
632.13975	0.0001	1	1	1	0	2	15	f	1	0	0	0	2	14	e	tag110
632.861856	0.0001	1	1	1	0	2	16	e	1	0	0	0	2	15	e	tag111
633.58444	0.0001	1	1	1	0	2	17	f	1	0	0	0	2	16	e	tag112
634.3075	0.0001	1	1	1	0	2	18	e	1	0	0	0	2	17	e	tag113
635.031038	0.0001	1	1	1	0	2	19	f	1	0	0	0	2	18	e	tag114
635.755052	0.0001	1	1	1	0	2	20	e	1	0	0	0	2	19	e	tag115
636.479542	0.0001	1	1	1	0	2	21	f	1	0	0	0	2	20	e	tag116
637.204508	0.0001	1	1	1	0	2	22	e	1	0	0	0	2	21	e	tag117
637.318174	0.0001	1	1	1	0	1	32	e	1	0	0	0	1	33	e	tag118
637.92995	0.0001	1	1	1	0	2	23	f	1	0	0	0	2	22	e	tag119
638.02041	0.0001	1	1	1	0	1	31	f	1	0	0	0	1	32	e	tag120
638.655868	0.0001	1	1	1	0	2	24	e	1	0	0	0	2	23	e	tag121
638.722975	0.0001	1	1	1	0	1	30	e	1	0	0	0	1	31	e	tag122
639.382263	0.0001	1	1	1	0	2	25	f	1	0	0	0	2	24	e	tag123
639.425875	0.0001	1	1	1	0	1	29	f	1	0	0	0	1	30	e	tag124
640.109135	0.0001	1	1	1	0	2	26	e	1	0	0	0	2	25	e	tag125
640.129114	0.0001	1	1	1	0	1	28	e	1	0	0	0	1	29	e	tag126
640.832696	0.0001	1	1	1	0	1	27	f	1	0	0	0	1	28	e	tag127
640.836485	0.0001	1	1	1	0	2	27	f	1	0	0	0	2	26	e	tag128
641.536625	0.0001	1	1	1	0	1	26	e	1	0	0	0	1	27	e	tag129
641.564312	0.0001	1	1	1	0	2	28	e	1	0	0	0	2	27	e	tag130
642.240905	0.0001	1	1	1	0	1	25	f	1	0	0	0	1	26	e	tag131
642.292619	0.0001	1	1	1	0	2	29	f	1	0	0	0	2	28	e	tag132
642.945538	0.0001	1	1	1	0	1	24	e	1	0	0	0	1	25	e	tag133
643.021406	0.0001	1	1	1	0	2	30	e	1	0	0	0	2	29	e	tag134
643.650529	0.0001	1	1	1	0	1	23	f	1	0	0	0	1	24	e	tag135
643.750674	0.0001	1	1	1	0	2	31	f	1	0	0	0	2	30	e	tag136
644.355881	0.0001	1	1	1	0	1	22	e	1	0	0	0	1	23	e	tag137
644.480425	0.0001	1	1	1	0	2	32	e	1	0	0	0	2	31	e	tag138
645.061595	0.0001	1	1	1	0	1	21	f	1	0	0	0	1	22	e	tag139
645.210659	0.0001	1	1	1	0	2	33	f	1	0	0	0	2	32	e	tag140
645.767675	0.0001	1	1	1	0	1	20	e	1	0	0	0	1	21	e	tag141
645.941378	0.0001	1	1	1	0	2	34	e	1	0	0	0	2	33	e	tag142
646.474123	0.0001	1	1	1	0	1	19	f	1	0	0	0	1	20	e	tag143
646.672584	0.0001	1	1	1	0	2	35	f	1	0	0	0	2	34	e	tag144
647.18094	0.0001	1	1	1	0	1	18	e	1	0	0	0	1	19	e	tag145
647.404279	0.0001	1	1	1	0	2	36	e	1	0	0	0	2	35	e	tag146
647.88813	0.0001	1	1	1	0	1	17	f	1	0	0	0	1	18	e	tag147
648.136463	0.0001	1	1	1	0	2	37	f	1	0	0	0	2	36	e	tag148
648.595693	0.0001	1	1	1	0	1	16	e	1	0	0	0	1	17	e	tag149
648.86914	0.0001	1	1	1	0	2	38	e	1	0	0	0	2	37	e	tag150
649.30363	0.0001	1	1	1	0	1	15	f	1	0	0	0	1	16	e	tag151
649.60231	0.0001	1	1	1	0	2	39	f	1	0	0	0	2	38	e	tag152
650.011944	0.0001	1	1	1	0	1	14	e	1	0	0	0	1	15	e	tag153
650.335977	0.0001	1	1	1	0	2	40	e	1	0	0	0	2	39	e	tag154
650.720634	0.0001	1	1	1	0	1	13	f	1	0	0	0	1	14	e	tag155
651.070141	0.0001	1	1	1	0	2	41	f	1	0	0	0	2	40	e	tag156
651.429702	0.0001	1	1	1	0	1	12	e	1	0	0	0	1	13	e	tag157
652.139148	0.0001	1	1	1	0	1	11	f	1	0	0	0	1	12	e	tag158
652.848973	0.0001	1	1	1	0	1	10	e	1	0	0	0	1	11	e	tag159
653.559176	0.0001	1	1	1	0	1	9	f	1	0	0	0	1	10	e	tag160
654.269758	0.0001	1	1	1	0	1	8	e	1	0	0	0	1	9	e	tag161
654.980717	0.0001	1	1	1	0	1	7	f	1	0	0	0	1	8	e	tag162
655.692054	0.0001	1	1	1	0	1	6	e	1	0	0	0	1	7	e	tag163
656.403768	0.0001	1	1	1	0	1	5	f	1	0	0	0	1	6	e	tag164
660.687861	0.0001	1	1	1	0	1	2	f	1	0	0	0	1	2	e	tag165
660.693837	0.0001	1	1	1	0	1	3	e	1	0	0	0	1	3	e	tag166
660.701804	0.0001	1	1	1	0	1	4	f	1	0	0	0	1	4	e	tag167
660.711762	0.0001	1	1	1	0	1	5	e	1	0	0	0	1	5	e	tag168
660.72371	0.0001	1	1	1	0	1	6	f	1	0	0	0	1	6	e	tag169
660.737647	0.0001	1	1	1	0	1	7	e	1	0	0	0	1	7	e	tag170
660.753573	0.0001	1	1	1	0	1	8	f	1	0	0	0	1	8	e	tag171
660.771486	0.0001	1	1	1	0	1	9	e	1	0	0	0	1	9	e	tag172
660.791386	0.0001	1	1	1	0	1	10	f	1	0	0	0	1	10	e	tag173
660.81327	0.0001	1	1	1	0	1	11	e	1	0	0	0	1	11	e	tag174
660.837138	0.0001	1	1	1	0	1	12	f	1	0	0	0	1	12	e	tag175
660.862988	0.0001	1	1	1	0	1	13	e	1	0	0	0	1	13	e	tag176
660.890818	0.0001	1	1	1	0	1	14	f	1	0	0	0	1	14	e	tag177
660.920626	0.0001	1	1	1	0	1	15	e	1	0	0	0	1	15	e	tag178
660.952411	0.0001	1	1	1	0	1	16	f	1	0	0	0	1	16	e	tag179
660.98617	0.0001	1	1	1	0	1	17	e	1	0	0	0	1	17	e	tag180
661.021901	0.0001	1	1	1	0	1	18	f	1	0	0	0	1	18	e	tag181
661.059602	0.0001	1	1	1	0	1	19	e	1	0	0	0	1	19	e	tag182
661.099269	0.0001	1	1	1	0	1	20	f	1	0	0	0	1	20	e	tag183
661.140902	0.0001	1	1	1	0	1	21	e	1	0	0	0	1	21	e	tag184
661.184495	0.0001	1	1	1	0	1	22	f	1	0	0	0	1	22	e	tag185
661.230048	0.0001	1	1	1	0	1	23	e	1	0	0	0	1	23	e	tag186
661.277556	0.0001	1	1	1	0	1	24	f	1	0	0	0	1	24	e	tag187
661.327016	0.0001	1	1	1	0	1	25	e	1	0	0	0	1	25	e	tag188
661.378425	0.0001	1	1	1	0	1	26	f	1	0	0	0	1	26	e	tag189
661.43178	0.0001	1	1	1	0	1	27	e	1	0	0	0	1	27	e	tag190
661.487076	0.0001	1	1	1	0	1	28	f	1	0	0	0	1	28	e	tag191
661.54431	0.0001	1	1	1	0	1	29	e	1	0	0	0	1	29	e	tag192
661.603477	0.0001	1	1	1	0	1	30	f	1	0	0	0	1	30	e	tag193
661.664575	0.0001	1	1	1	0	1	31	e	1	0	0	0	1	31	e	tag194
661.727597	0.0001	1	1	1	0	1	32	f	1	0	0	0	1	32	e	tag195
661.79254	0.0001	1	1	1	0	1	33	e	1	0	0	0	1	33	e	tag196
661.859399	0.0001	1	1	1	0	1	34	f	1	0	0	0	1	34	e	tag197
661.928169	0.0001	1	1	1	0	1	35	e	1	0	0	0	1	35	e	tag198
661.998846	0.0001	1	1	1	0	1	36	f	1	0	0	0	1	36	e	tag199
662.071423	0.0001	1	1	1	0	1	37	e	1	0	0	0	1	37	e	tag200
662.145896	0.0001	1	1	1	0	1	38	f	1	0	0	0	1	38	e	tag201
662.222259	0.0001	1	1	1	0	1	39	e	1	0	0	0	1	39	e	tag202
662.300507	0.0001	1	1	1	0	1	40	f	1	0	0	0	1	40	e	tag203
662.380633	0.0001	1	1	1	0	1	41	e	1	0	0	0	1	41	e	tag204
662.825898	0.0001	1	1	1	0	1	3	f	1	0	0	0	1	2	e	tag205
663.541286	0.0001	1	1	1	0	1	4	e	1	0	0	0	1	3	e	tag206
664.257028	0.0001	1	1	1	0	1	5	f	1	0	0	0	1	4	e	tag207
664.97312	0.0001	1	1	1	0	1	6	e	1	0	0	0	1	5	e	tag208
665.689559	0.0001	1	1	1	0	1	7	f	1	0	0	0	1	6	e	tag209
666.406341	0.0001	1	1	1	0	1	8	e	1	0	0	0	1	7	e	tag210
667.123461	0.0001	1	1	1	0	1	9	f	1	0	0	0	1	8	e	tag211
667.840916	0.0001	1	1	1	0	1	10	e	1	0	0	0	1	9	e	tag212
668.558702	0.0001	1	1	1	0	1	11	f	1	0	0	0	1	10	e	tag213
669.276813	0.0001	1	1	1	0	1	12	e	1	0	0	0	1	11	e	tag214
669.995244	0.0001	1	1	1	0	1	13	f	1	0	0	0	1	12	e	tag215
670.713991	0.0001	1	1	1	0	1	14	e	1	0	0	0	1	13	e	tag216
671.433048	0.0001	1	1	1	0	1	15	f	1	0	0	0	1	14	e	tag217
672.15241	0.0001	1	1	1	0	1	16	e	1	0	0	0	1	15	e	tag218
672.87207	0.0001	1	1	1	0	1	17	f	1	0	0	0	1	16	e	tag219
673.592024	0.0001	1	1	1	0	1	18	e	1	0	0	0	1	17	e	tag220
674.312264	0.0001	1	1	1	0	1	19	f	1	0	0	0	1	18	e	tag221
675.032785	0.0001	1	1	1	0	1	20	e	1	0	0	0	1	19	e	tag222
675.753579	0.0001	1	1	1	0	1	21	f	1	0	0	0	1	20	e	tag223
676.47464	0.0001	1	1	1	0	1	22	e	1	0	0	0	1	21	e	tag224
677.195961	0.0001	1	1	1	0	1	23	f	1	0	0	0	1	22	e	tag225
677.917534	0.0001	1	1	1	0	1	24	e	1	0	0	0	1	23	e	tag226
678.639352	0.0001	1	1	1	0	1	25	f	1	0	0	0	1	24	e	tag227
679.361408	0.0001	1	1	1	0	1	26	e	1	0	0	0	1	25	e	tag228
680.083692	0.0001	1	1	1	0	1	27	f	1	0	0	0	1	26	e	tag229
680.806197	0.0001	1	1	1	0	1	28	e	1	0	0	0	1	27	e	tag230
681.528915	0.0001	1	1	1	0	1	29	f	1	0	0	0	1	28	e	tag231
682.251837	0.0001	1	1	1	0	1	30	e	1	0	0	0	1	29	e	tag232
682.974953	0.0001	1	1	1	0	1	31	f	1	0	0	0	1	30	e	tag233
683.698255	0.0001	1	1	1	0	1	32	e	1	0	0	0	1	31	e	tag234
684.421734	0.0001	1	1	1	0	1	33	f	1	0	0	0	1	32	e	tag235
685.145379	0.0001	1	1	1	0	1	34	e	1	0	0	0	1	33	e	tag236
685.869182	0.0001	1	1	1	0	1	35	f	1	0	0	0	1	34	e	tag237
686.593131	0.0001	1	1	1	0	1	36	e	1	0	0	0	1	35	e	tag238
687.317216	0.0001	1	1	1	0	1	37	f	1	0	0	0	1	36	e	tag239
2187.114527	0.0001	1	0	0	1	2	56	e	1	0	0	0	2	57	e	tag240
2188.117406	0.0001	1	0	0	1	2	55	f	1	0	0	0	2	56	e	tag241
2188.813349	0.0001	1	0	0	1	1	53	f	1	0	0	0	1	54	e	tag242
2189.115204	0.0001	1	0	0	1	2	54	e	1	0	0	0	2	55	e	tag243
2189.814913	0.0001	1	0	0	1	1	52	e	1	0	0	0	1	53	e	tag244
2190.107917	0.0001	1	0	0	1	2	53	f	1	0	0	0	2	54	e	tag245
2190.811121	0.0001	1	0	0	1	1	51	f	1	0	0	0	1	52	e	tag246
2191.095543	0.0001	1	0	0	1	2	52	e	1	0	0	0	2	53	e	tag247
2191.80197	0.0001	1	0	0	1	1	50	e	1	0	0	0	1	51	e	tag248
2192.07808	0.0001	1	0	0	1	2	51	f	1	0	0	0	2	52	e	tag249
2192.787456	0.0001	1	0	0	1	1	49	f	1	0	0	0	1	50	e	tag250
2193.055526	0.0001	1	0	0	1	2	50	e	1	0	0	0	2	51	e	tag251
2193.767578	0.0001	1	0	0	1	1	48	e	1	0	0	0	1	49	e	tag252
2194.027878	0.0001	1	0	0	1	2	49	f	1	0	0	0	2	50	e	tag253
2194.742331	0.0001	1	0	0	1	1	47	f	1	0	0	0	1	48	e	tag254
2194.995134	0.0001	1	0	0	1	2	48	e	1	0	0	0	2	49	e	tag255
2195.711714	0.0001	1	0	0	1	1	46	e	1	0	0	0	1	47	e	tag256
2195.739286	0.0001	1	1	1	1	2	35	e	1	1	1	0	2	36	f	tag257
2195.816707	0.0001	1	1	1	1	2	35	f	1	1	1	0	2	36	e	tag258
2195.957291	0.0001	1	0	0	1	2	47	f	1	0	0	0	2	48	e	tag259
2196.63738	0.0001	1	1	1	1	2	34	f	1	1	1	0	2	35	f	tag260
2196.675724	0.0001	1	0	0	1	1	45	f	1	0	0	0	1	46	e	tag261
2196.712113	0.0001	1	1	1	1	2	34	e	1	1	1	0	2	35	e	tag262
2196.914347	0.0001	1	0	0	1	2	46	e	1	0	0	0	2	47	e	tag263
2197.530335	0.0001	1	1	1	1	2	33	e	1	1	1	0	2	34	f	tag264
2197.602412	0.0001	1	1	1	1	2	33	f	1	1	1	0	2	34	e	tag265
2197.634357	0.0001	1	0	0	1	1	44	e	1	0	0	0	1	45	e	tag266
2197.8663	0.0001	1	0	0	1	2	45	f	1	0	0	0	2	46	e	tag267
2198.418147	0.0001	1	1	1	1	2	32	f	1	1	1	0	2	33	f	tag268
2198.487601	0.0001	1	1	1	1	2	32	e	1	1	1	0	2	33	e	tag269
2198.587611	0.0001	1	0	0	1	1	43	f	1	0	0	0	1	44	e	tag270
2198.813147	0.0001	1	0	0	1	2	44	e	1	0	0	0	2	45	e	tag271
2199.300813	0.0001	1	1	1	1	2	31	e	1	1	1	0	2	32	f	tag272
2199.367677	0.0001	1	1	1	1	2	31	f	1	1	1	0	2	32	e	tag273
2199.535483	0.0001	1	0	0	1	1	42	e	1	0	0	0	1	43	e	tag274
2199.754886	0.0001	1	0	0	1	2	43	f	1	0	0	0	2	44	e	tag275
2200.17833	0.0001	1	1	1	1	2	30	f	1	1	1	0	2	31	f	tag276
2200.242637	0.0001	1	1	1	1	2	30	e	1	1	1	0	2	31	e	tag277
2200.47797	0.0001	1	0	0	1	1	41	f	1	0	0	0	1	42	e	tag278
2200.691514	0.0001	1	0	0	1	2	42	e	1	0	0	0	2	43	e	tag279
2201.050696	0.0001	1	1	1	1	2	29	e	1	1	1	0	2	30	f	tag280
2201.112477	0.0001	1	1	1	1	2	29	f	1	1	1	0	2	30	e	tag281
2201.295421	0.0001	1	1	1	1	1	27	e	1	1	1	0	1	28	f	tag282
2201.375244	0.0001	1	1	1	1	1	27	f	1	1	1	0	1	28	e	tag283
2201.415069	0.0001	1	0	0	1	1	40	e	1	0	0	0	1	41	e	tag284
2201.623029	0.0001	1	0	0	1	2	41	f	1	0	0	0	2	42	e	tag285
2201.917906	0.0001	1	1	1	1	2	28	f	1	1	1	0	2	29	f	tag286
2201.977194	0.0001	1	1	1	1	2	28	e	1	1	1	0	2	29	e	tag287
2202.157501	0.0001	1	1	1	1	1	26	f	1	1	1	0	1	27	f	tag288
2202.233222	0.0001	1	1	1	1	1	26	e	1	1	1	0	1	27	e	tag289
2202.346779	0.0001	1	0	0	1	1	39	f	1	0	0	0	1	40	e	tag290
2202.549427	0.0001	1	0	0	1	2	40	e	1	0	0	0	2	41	e	tag291
2202.779959	0.0001	1	1	1	1	2	27	e	1	1	1	0	2	28	f	tag292
2202.836784	0.0001	1	1	1	1	2	27	f	1	1	1	0	2	28	e	tag293
2203.014203	0.0001	1	1	1	1	1	25	e	1	1	1	0	1	26	f	tag294
2203.085917	0.0001	1	1	1	1	1	25	f	1	1	1	0	1	26	e	tag295
2203.273095	0.0001	1	0	0	1	1	38	e	1	0	0	0	1	39	e	tag296
2203.470707	0.0001	1	0	0	1	2	39	f	1	0	0	0	2	40	e	tag297
2203.636851	0.0001	1	1	1	1	2	26	f	1	1	1	0	2	27	f	tag298
2203.691244	0.0001	1	1	1	1	2	26	e	1	1	1	0	2	27	e	tag299
2203.865526	0.0001	1	1	1	1	1	24	f	1	1	1	0	1	25	f	tag300
2203.933327	0.0001	1	1	1	1	1	24	e	1	1	1	0	1	25	e	tag301
2204.194015	0.0001	1	0	0	1	1	37	f	1	0	0	0	1	38	e	tag302
2204.386866	0.0001	1	0	0	1	2	38	e	1	0	0	0	2	39	e	tag303
2204.48858	0.0001	1	1	1	1	2	25	e	1	1	1	0	2	26	f	tag304
2204.540572	0.0001	1	1	1	1	2	25	f	1	1	1	0	2	26	e	tag305
2204.711465	0.0001	1	1	1	1	1	23	e	1	1	1	0	1	24	f	tag306
2204.775449	0.0001	1	1	1	1	1	23	f	1	1	1	0	1	24	e	tag307
2205.109537	0.0001	1	0	0	1	1	36	e	1	0	0	0	1	37	e	tag308
2205.297902	0.0001	1	0	0	1	2	37	f	1	0	0	0	2	38	e	tag309
2205.335141	0.0001	1	1	1	1	2	24	f	1	1	1	0	2	25	f	tag310
2205.384763	0.0001	1	1	1	1	2	24	e	1	1	1	0	2	25	e	tag311
2205.552018	0.0001	1	1	1	1	1	22	f	1	1	1	0	1	23	f	tag312
2205.612278	0.0001	1	1	1	1	1	22	e	1	1	1	0	1	23	e	tag313
2206.019657	0.0001	1	0	0	1	1	35	f	1	0	0	0	1	36	e	tag314
2206.176532	0.0001	1	1	1	1	2	23	e	1	1	1	0	2	24	f	tag315
2206.203811	0.0001	1	0	0	1	2	36	e	1	0	0	0	2	37	e	tag316
2206.223815	0.0001	1	1	1	1	2	23	f	1	1	1	0	2	24	e	tag317
2206.387182	0.0001	1	1	1	1	1	21	e	1	1	1	0	1	22	f	tag318
2206.443813	0.0001	1	1	1	1	1	21	f	1	1	1	0	1	22	e	tag319
2206.924373	0.0001	1	0	0	1	1	34	e	1	0	0	0	1	35	e	tag320
2207.012751	0.0001	1	1	1	1	2	22	f	1	1	1	0	2	23	f	tag321
2207.057723	0.0001	1	1	1	1	2	22	e	1	1	1	0	2	23	e	tag322
2207.104591	0.0001	1	0	0	1	2	35	f	1	0	0	0	2	36	e	tag323
2207.216954	0.0001	1	1	1	1	1	20	f	1	1	1	0	1	21	f	tag324
2207.27005	0.0001	1	1	1	1	1	20	e	1	1	1	0	1	21	e	tag325
2207.823682	0.0001	1	0	0	1	1	33	f	1	0	0	0	1	34	e	tag326
2207.843793	0.0001	1	1	1	1	2	21	e	1	1	1	0	2	22	f	tag327
2207.886486	0.0001	1	1	1	1	2	21	f	1	1	1	0	2	22	e	tag328
