v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
600.237586	0.0001	1	0	0	0	2	32	e	0	1	1	0	1	32	f	tag36
600.278198	0.0001	1	0	0	0	2	31	f	0	1	1	0	1	31	f	tag37
600.3174	0.0001	1	0	0	0	2	30	e	0	1	1	0	1	30	f	tag38
600.355202	0.0001	1	0	0	0	2	29	f	0	1	1	0	1	29	f	tag39
600.391619	0.0001	1	0	0	0	2	28	e	0	1	1	0	1	28	f	tag40
600.426664	0.0001	1	0	0	0	2	27	f	0	1	1	0	1	27	f	tag41
600.460347	0.0001	1	0	0	0	2	26	e	0	1	1	0	1	26	f	tag42
600.492682	0.0001	1	0	0	0	2	25	f	0	1	1	0	1	25	f	tag43
600.523679	0.0001	1	0	0	0	2	24	e	0	1	1	0	1	24	f	tag44
600.553349	0.0001	1	0	0	0	2	23	f	0	1	1	0	1	23	f	tag45
600.581703	0.0001	1	0	0	0	2	22	e	0	1	1	0	1	22	f	tag46
600.608751	0.0001	1	0	0	0	2	21	f	0	1	1	0	1	21	f	tag47
600.634503	0.0001	1	0	0	0	2	20	e	0	1	1	0	1	20	f	tag48
600.658967	0.0001	1	0	0	0	2	19	f	0	1	1	0	1	19	f	tag49
600.682154	0.0001	1	0	0	0	2	18	e	0	1	1	0	1	18	f	tag50
600.70407	0.0001	1	0	0	0	2	17	f	0	1	1	0	1	17	f	tag51
600.724725	0.0001	1	0	0	0	2	16	e	0	1	1	0	1	16	f	tag52
600.744125	0.0001	1	0	0	0	2	15	f	0	1	1	0	1	15	f	tag53
600.762278	0.0001	1	0	0	0	2	14	e	0	1	1	0	1	14	f	tag54
600.77919	0.0001	1	0	0	0	2	13	f	0	1	1	0	1	13	f	tag55
600.794868	0.0001	1	0	0	0	2	12	e	0	1	1	0	1	12	f	tag56
600.809318	0.0001	1	0	0	0	2	11	f	0	1	1	0	1	11	f	tag57
600.822545	0.0001	1	0	0	0	2	10	e	0	1	1	0	1	10	f	tag58
600.834553	0.0001	1	0	0	0	2	9	f	0	1	1	0	1	9	f	tag59
600.845348	0.0001	1	0	0	0	2	8	e	0	1	1	0	1	8	f	tag60
600.854933	0.0001	1	0	0	0	2	7	f	0	1	1	0	1	7	f	tag61
600.863313	0.0001	1	0	0	0	2	6	e	0	1	1	0	1	6	f	tag62
600.870489	0.0001	1	0	0	0	2	5	f	0	1	1	0	1	5	f	tag63
600.876465	0.0001	1	0	0	0	2	4	e	0	1	1	0	1	4	f	tag64
600.881243	0.0001	1	0	0	0	2	3	f	0	1	1	0	1	3	f	tag65
604.563264	0.0001	1	0	0	0	2	5	f	0	1	1	0	1	4	e	tag66
606.032665	0.0001	1	0	0	0	2	7	f	0	1	1	0	1	6	e	tag67
606.767227	0.0001	1	0	0	0	2	8	e	0	1	1	0	1	7	e	tag68
607.243544	0.0001	0	1	1	0	1	49	f	0	0	0	0	1	50	e	tag69
607.501688	0.0001	1	0	0	0	2	9	f	0	1	1	0	1	8	e	tag70
607.938698	0.0001	0	1	1	0	1	48	e	0	0	0	0	1	49	e	tag71
608.236041	0.0001	1	0	0	0	2	10	e	0	1	1	0	1	9	e	tag72
608.634692	0.0001	0	1	1	0	1	47	f	0	0	0	0	1	48	e	tag73
608.970279	0.0001	1	0	0	0	2	11	f	0	1	1	0	1	10	e	tag74
609.331525	0.0001	0	1	1	0	1	46	e	0	0	0	0	1	47	e	tag75
609.704394	0.0001	1	0	0	0	2	12	e	0	1	1	0	1	11	e	tag76
610.029196	0.0001	0	1	1	0	1	45	f	0	0	0	0	1	46	e	tag77
610.438376	0.0001	1	0	0	0	2	13	f	0	1	1	0	1	12	e	tag78
610.727704	0.0001	0	1	1	0	1	44	e	0	0	0	0	1	45	e	tag79
611.172218	0.0001	1	0	0	0	2	14	e	0	1	1	0	1	13	e	tag80
611.427047	0.0001	0	1	1	0	1	43	f	0	0	0	0	1	44	e	tag81
611.90591	0.0001	1	0	0	0	2	15	f	0	1	1	0	1	14	e	tag82
612.127224	0.0001	0	1	1	0	1	42	e	0	0	0	0	1	43	e	tag83
612.639442	0.0001	1	0	0	0	2	16	e	0	1	1	0	1	15	e	tag84
612.828235	0.0001	0	1	1	0	1	41	f	0	0	0	0	1	42	e	tag85
613.372803	0.0001	1	0	0	0	2	17	f	0	1	1	0	1	16	e	tag86
613.530077	0.0001	0	1	1	0	1	40	e	0	0	0	0	1	41	e	tag87
614.105983	0.0001	1	0	0	0	2	18	e	0	1	1	0	1	17	e	tag88
614.23275	0.0001	0	1	1	0	1	39	f	0	0	0	0	1	40	e	tag89
614.838971	0.0001	1	0	0	0	2	19	f	0	1	1	0	1	18	e	tag90
614.936253	0.0001	0	1	1	0	1	38	e	0	0	0	0	1	39	e	tag91
615.571755	0.0001	1	0	0	0	2	20	e	0	1	1	0	1	19	e	tag92
615.640583	0.0001	0	1	1	0	1	37	f	0	0	0	0	1	38	e	tag93
616.304323	0.0001	1	0	0	0	2	21	f	0	1	1	0	1	20	e	tag94
616.34574	0.0001	0	1	1	0	1	36	e	0	0	0	0	1	37	e	tag95
616.603205	0.0001	0	2	2	0	1	36	f	0	1	1	0	1	37	f	tag96
616.735797	0.0001	0	2	2	0	1	37	f	0	1	1	0	1	38	e	tag97
617.036663	0.0001	1	0	0	0	2	22	e	0	1	1	0	1	21	e	tag98
617.051723	0.0001	0	1	1	0	1	35	f	0	0	0	0	1	36	e	tag99
617.758529	0.0001	0	1	1	0	1	34	e	0	0	0	0	1	35	e	tag100
617.768761	0.0001	1	0	0	0	2	23	f	0	1	1	0	1	22	e	tag101
618.02066	0.0001	0	2	2	0	1	34	f	0	1	1	0	1	35	f	tag102
618.066576	0.0001	0	2	2	0	1	35	f	0	1	1	0	1	36	e	tag103
618.466157	0.0001	0	1	1	0	1	33	f	0	0	0	0	1	34	e	tag104
618.500604	0.0001	1	0	0	0	2	24	e	0	1	1	0	1	23	e	tag105
618.730604	0.0001	0	2	2	0	1	33	e	0	1	1	0	1	34	f	tag106
618.734881	0.0001	0	2	2	0	1	34	e	0	1	1	0	1	35	e	tag107
619.174606	0.0001	0	1	1	0	1	32	e	0	0	0	0	1	33	e	tag108
619.232178	0.0001	1	0	0	0	2	25	f	0	1	1	0	1	24	e	tag109
619.405129	0.0001	0	2	2	0	1	33	f	0	1	1	0	1	34	e	tag110
619.441357	0.0001	0	2	2	0	1	32	f	0	1	1	0	1	33	f	tag111
619.883874	0.0001	0	1	1	0	1	31	f	0	0	0	0	1	32	e	tag112
619.963469	0.0001	1	0	0	0	2	26	e	0	1	1	0	1	25	e	tag113
620.077319	0.0001	0	2	2	0	1	32	e	0	1	1	0	1	33	e	tag114
620.152917	0.0001	0	2	2	0	1	31	e	0	1	1	0	1	32	f	tag115
620.593959	0.0001	0	1	1	0	1	30	e	0	0	0	0	1	31	e	tag116
620.694462	0.0001	1	0	0	0	2	27	f	0	1	1	0	1	26	e	tag117
620.75145	0.0001	0	2	2	0	1	31	f	0	1	1	0	1	32	e	tag118
620.865283	0.0001	0	2	2	0	1	30	f	0	1	1	0	1	31	f	tag119
621.30486	0.0001	0	1	1	0	1	29	f	0	0	0	0	1	30	e	tag120
621.425142	0.0001	1	0	0	0	2	28	e	0	1	1	0	1	27	e	tag121
621.42752	0.0001	0	2	2	0	1	30	e	0	1	1	0	1	31	e	tag122
621.578452	0.0001	0	2	2	0	1	29	e	0	1	1	0	1	30	f	tag123
622.016576	0.0001	0	1	1	0	1	28	e	0	0	0	0	1	29	e	tag124
622.105529	0.0001	0	2	2	0	1	29	f	0	1	1	0	1	30	e	tag125
622.155494	0.0001	1	0	0	0	2	29	f	0	1	1	0	1	28	e	tag126
622.292424	0.0001	0	2	2	0	1	28	f	0	1	1	0	1	29	f	tag127
622.729104	0.0001	0	1	1	0	1	27	f	0	0	0	0	1	28	e	tag128
622.785475	0.0001	0	2	2	0	1	28	e	0	1	1	0	1	29	e	tag129
622.885501	0.0001	1	0	0	0	2	30	e	0	1	1	0	1	29	e	tag130
623.007196	0.0001	0	2	2	0	1	27	e	0	1	1	0	1	28	f	tag131
623.442443	0.0001	0	1	1	0	1	26	e	0	0	0	0	1	27	e	tag132
623.467357	0.0001	0	2	2	0	1	27	f	0	1	1	0	1	28	e	tag133
623.615148	0.0001	1	0	0	0	2	31	f	0	1	1	0	1	30	e	tag134
623.722766	0.0001	0	2	2	0	1	26	f	0	1	1	0	1	27	f	tag135
624.151173	0.0001	0	2	2	0	1	26	e	0	1	1	0	1	27	e	tag136
624.15659	0.0001	0	1	1	0	1	25	f	0	0	0	0	1	26	e	tag137
624.344417	0.0001	1	0	0	0	2	32	e	0	1	1	0	1	31	e	tag138
624.439133	0.0001	0	2	2	0	1	25	e	0	1	1	0	1	26	f	tag139
624.836921	0.0001	0	2	2	0	1	25	f	0	1	1	0	1	26	e	tag140
624.871545	0.0001	0	1	1	0	1	24	e	0	0	0	0	1	25	e	tag141
625.07329	0.0001	1	0	0	0	2	33	f	0	1	1	0	1	32	e	tag142
625.156294	0.0001	0	2	2	0	1	24	f	0	1	1	0	1	25	f	tag143
625.524599	0.0001	0	2	2	0	1	24	e	0	1	1	0	1	25	e	tag144
625.587305	0.0001	0	1	1	0	1	23	f	0	0	0	0	1	24	e	tag145
625.874248	0.0001	0	2	2	0	1	23	e	0	1	1	0	1	24	f	tag146
626.214206	0.0001	0	2	2	0	1	23	f	0	1	1	0	1	24	e	tag147
626.303868	0.0001	0	1	1	0	1	22	e	0	0	0	0	1	23	e	tag148
626.529783	0.0001	1	0	0	0	2	35	f	0	1	1	0	1	34	e	tag149
626.592994	0.0001	0	2	2	0	1	22	f	0	1	1	0	1	23	f	tag150
626.90574	0.0001	0	2	2	0	1	22	e	0	1	1	0	1	23	e	tag151
627.021232	0.0001	0	1	1	0	1	21	f	0	0	0	0	1	22	e	tag152
627.312527	0.0001	0	2	2	0	1	21	e	0	1	1	0	1	22	f	tag153
627.599198	0.0001	0	2	2	0	1	21	f	0	1	1	0	1	22	e	tag154
627.739396	0.0001	0	1	1	0	1	20	e	0	0	0	0	1	21	e	tag155
627.984479	0.0001	1	0	0	0	2	37	f	0	1	1	0	1	36	e	tag156
628.032848	0.0001	0	2	2	0	1	20	f	0	1	1	0	1	21	f	tag157
628.294579	0.0001	0	2	2	0	1	20	e	0	1	1	0	1	21	e	tag158
628.458357	0.0001	0	1	1	0	1	19	f	0	0	0	0	1	20	e	tag159
628.753953	0.0001	0	2	2	0	1	19	e	0	1	1	0	1	20	f	tag160
628.991879	0.0001	0	2	2	0	1	19	f	0	1	1	0	1	20	e	tag161
629.178113	0.0001	0	1	1	0	1	18	e	0	0	0	0	1	19	e	tag162
629.475841	0.0001	0	2	2	0	1	18	f	0	1	1	0	1	19	f	tag163
629.691098	0.0001	0	2	2	0	1	18	e	0	1	1	0	1	19	e	tag164
629.898663	0.0001	0	1	1	0	1	17	f	0	0	0	0	1	18	e	tag165
630.198509	0.0001	0	2	2	0	1	17	e	0	1	1	0	1	18	f	tag166
630.392232	0.0001	0	2	2	0	1	17	f	0	1	1	0	1	18	e	tag167
630.620003	0.0001	0	1	1	0	1	16	e	0	0	0	0	1	17	e	tag168
630.921955	0.0001	0	2	2	0	1	16	f	0	1	1	0	1	17	f	tag169
631.095279	0.0001	0	2	2	0	1	16	e	0	1	1	0	1	17	e	tag170
631.342132	0.0001	0	1	1	0	1	15	f	0	0	0	0	1	16	e	tag171
631.646178	0.0001	0	2	2	0	1	15	e	0	1	1	0	1	16	f	tag172
631.800237	0.0001	0	2	2	0	1	15	f	0	1	1	0	1	16	e	tag173
632.065048	0.0001	0	1	1	0	1	14	e	0	0	0	0	1	15	e	tag174
632.371174	0.0001	0	2	2	0	1	14	f	0	1	1	0	1	15	f	tag175
632.507103	0.0001	0	2	2	0	1	14	e	0	1	1	0	1	15	e	tag176
632.788749	0.0001	0	1	1	0	1	13	f	0	0	0	0	1	14	e	tag177
633.096941	0.0001	0	2	2	0	1	13	e	0	1	1	0	1	14	f	tag178
633.215875	0.0001	0	2	2	0	1	13	f	0	1	1	0	1	14	e	tag179
633.513231	0.0001	0	1	1	0	1	12	e	0	0	0	0	1	13	e	tag180
633.823477	0.0001	0	2	2	0	1	12	f	0	1	1	0	1	13	f	tag181
633.92655	0.0001	0	2	2	0	1	12	e	0	1	1	0	1	13	e	tag182
634.238493	0.0001	0	1	1	0	1	11	f	0	0	0	0	1	12	e	tag183
634.55078	0.0001	0	2	2	0	1	11	e	0	1	1	0	1	12	f	tag184
634.639125	0.0001	0	2	2	0	1	11	f	0	1	1	0	1	12	e	tag185
634.964533	0.0001	0	1	1	0	1	10	e	0	0	0	0	1	11	e	tag186
635.278847	0.0001	0	2	2	0	1	10	f	0	1	1	0	1	11	f	tag187
635.353598	0.0001	0	2	2	0	1	10	e	0	1	1	0	1	11	e	tag188
635.691347	0.0001	0	1	1	0	1	9	f	0	0	0	0	1	10	e	tag189
636.007675	0.0001	0	2	2	0	1	9	e	0	1	1	0	1	10	f	tag190
636.069967	0.0001	0	2	2	0	1	9	f	0	1	1	0	1	10	e	tag191
636.418934	0.0001	0	1	1	0	1	8	e	0	0	0	0	1	9	e	tag192
636.737263	0.0001	0	2	2	0	1	8	f	0	1	1	0	1	9	f	tag193
636.788228	0.0001	0	2	2	0	1	8	e	0	1	1	0	1	9	e	tag194
637.147291	0.0001	0	1	1	0	1	7	f	0	0	0	0	1	8	e	tag195
637.467608	0.0001	0	2	2	0	1	7	e	0	1	1	0	1	8	f	tag196
637.508379	0.0001	0	2	2	0	1	7	f	0	1	1	0	1	8	e	tag197
637.876416	0.0001	0	1	1	0	1	6	e	0	0	0	0	1	7	e	tag198
638.198707	0.0001	0	2	2	0	1	6	f	0	1	1	0	1	7	f	tag199
638.230417	0.0001	0	2	2	0	1	6	e	0	1	1	0	1	7	e	tag200
638.606305	0.0001	0	1	1	0	1	5	f	0	0	0	0	1	6	e	tag201
638.930557	0.0001	0	2	2	0	1	5	e	0	1	1	0	1	6	f	tag202
638.954339	0.0001	0	2	2	0	1	5	f	0	1	1	0	1	6	e	tag203
639.336957	0.0001	0	1	1	0	1	4	e	0	0	0	0	1	5	e	tag204
639.663156	0.0001	0	2	2	0	1	4	f	0	1	1	0	1	5	f	tag205
640.068368	0.0001	0	1	1	0	1	3	f	0	0	0	0	1	4	e	tag206
640.800537	0.0001	0	1	1	0	1	2	e	0	0	0	0	1	3	e	tag207
641.53346	0.0001	0	1	1	0	1	1	f	0	0	0	0	1	2	e	tag208
643.003436	0.0001	0	1	1	0	1	1	e	0	0	0	0	1	1	e	tag209
643.007193	0.0001	0	1	1	0	1	2	f	0	0	0	0	1	2	e	tag210
643.012828	0.0001	0	1	1	0	1	3	e	0	0	0	0	1	3	e	tag211
643.020341	0.0001	0	1	1	0	1	4	f	0	0	0	0	1	4	e	tag212
643.029732	0.0001	0	1	1	0	1	5	e	0	0	0	0	1	5	e	tag213
643.041001	0.0001	0	1	1	0	1	6	f	0	0	0	0	1	6	e	tag214
643.054147	0.0001	0	1	1	0	1	7	e	0	0	0	0	1	7	e	tag215
643.06917	0.0001	0	1	1	0	1	8	f	0	0	0	0	1	8	e	tag216
643.086069	0.0001	0	1	1	0	1	9	e	0	0	0	0	1	9	e	tag217
643.104844	0.0001	0	1	1	0	1	10	f	0	0	0	0	1	10	e	tag218
643.125494	0.0001	0	1	1	0	1	11	e	0	0	0	0	1	11	e	tag219
643.148019	0.0001	0	1	1	0	1	12	f	0	0	0	0	1	12	e	tag220
643.172417	0.0001	0	1	1	0	1	13	e	0	0	0	0	1	13	e	tag221
643.198689	0.0001	0	1	1	0	1	14	f	0	0	0	0	1	14	e	tag222
643.226834	0.0001	0	1	1	0	1	15	e	0	0	0	0	1	15	e	tag223
643.25685	0.0001	0	1	1	0	1	16	f	0	0	0	0	1	16	e	tag224
643.288736	0.0001	0	1	1	0	1	17	e	0	0	0	0	1	17	e	tag225
643.322492	0.0001	0	1	1	0	1	18	f	0	0	0	0	1	18	e	tag226
643.339483	0.0001	0	2	2	0	1	2	e	0	1	1	0	1	2	f	tag227
643.341679	0.0001	0	2	2	0	1	3	f	0	1	1	0	1	3	f	tag228
643.34288	0.0001	0	2	2	0	1	2	f	0	1	1	0	1	2	e	tag229
643.344607	0.0001	0	2	2	0	1	4	e	0	1	1	0	1	4	f	tag230
643.348268	0.0001	0	2	2	0	1	5	f	0	1	1	0	1	5	f	tag231
643.348473	0.0001	0	2	2	0	1	3	e	0	1	1	0	1	3	e	tag232
643.35266	0.0001	0	2	2	0	1	6	e	0	1	1	0	1	6	f	tag233
643.355931	0.0001	0	2	2	0	1	4	f	0	1	1	0	1	4	e	tag234
643.357785	0.0001	0	2	2	0	1	7	f	0	1	1	0	1	7	f	tag235
643.358117	0.0001	0	1	1	0	1	19	e	0	0	0	0	1	19	e	tag236
643.363642	0.0001	0	2	2	0	1	8	e	0	1	1	0	1	8	f	tag237
643.365253	0.0001	0	2	2	0	1	5	e	0	1	1	0	1	5	e	tag238
643.370231	0.0001	0	2	2	0	1	9	f	0	1	1	0	1	9	f	tag239
643.376438	0.0001	0	2	2	0	1	6	f	0	1	1	0	1	6	e	tag240
643.377552	0.0001	0	2	2	0	1	10	e	0	1	1	0	1	10	f	tag241
643.385606	0.0001	0	2	2	0	1	11	f	0	1	1	0	1	11	f	tag242
643.389486	0.0001	0	2	2	0	1	7	e	0	1	1	0	1	7	e	tag243
643.394391	0.0001	0	2	2	0	1	12	e	0	1	1	0	1	12	f	tag244
643.395609	0.0001	0	1	1	0	1	20	f	0	0	0	0	1	20	e	tag245
643.40391	0.0001	0	2	2	0	1	13	f	0	1	1	0	1	13	f	tag246
643.404398	0.0001	0	2	2	0	1	8	f	0	1	1	0	1	8	e	tag247
643.41416	0.0001	0	2	2	0	1	14	e	0	1	1	0	1	14	f	tag248
643.421172	0.0001	0	2	2	0	1	9	e	0	1	1	0	1	9	e	tag249
643.425142	0.0001	0	2	2	0	1	15	f	0	1	1	0	1	15	f	tag250
643.434968	0.0001	0	1	1	0	1	21	e	0	0	0	0	1	21	e	tag251
643.436857	0.0001	0	2	2	0	1	16	e	0	1	1	0	1	16	f	tag252
643.439808	0.0001	0	2	2	0	1	10	f	0	1	1	0	1	10	e	tag253
643.449304	0.0001	0	2	2	0	1	17	f	0	1	1	0	1	17	f	tag254
643.460305	0.0001	0	2	2	0	1	11	e	0	1	1	0	1	11	e	tag255
643.462483	0.0001	0	2	2	0	1	18	e	0	1	1	0	1	18	f	tag256
643.476192	0.0001	0	1	1	0	1	22	f	0	0	0	0	1	22	e	tag257
643.476394	0.0001	0	2	2	0	1	19	f	0	1	1	0	1	19	f	tag258
643.482663	0.0001	0	2	2	0	1	12	f	0	1	1	0	1	12	e	tag259
643.491036	0.0001	0	2	2	0	1	20	e	0	1	1	0	1	20	f	tag260
643.50641	0.0001	0	2	2	0	1	21	f	0	1	1	0	1	21	f	tag261
643.506881	0.0001	0	2	2	0	1	13	e	0	1	1	0	1	13	e	tag262
643.519279	0.0001	0	1	1	0	1	23	e	0	0	0	0	1	23	e	tag263
643.522515	0.0001	0	2	2	0	1	22	e	0	1	1	0	1	22	f	tag264
643.532959	0.0001	0	2	2	0	1	14	f	0	1	1	0	1	14	e	tag265
643.539352	0.0001	0	2	2	0	1	23	f	0	1	1	0	1	23	f	tag266
643.556918	0.0001	0	2	2	0	1	24	e	0	1	1	0	1	24	f	tag267
643.560895	0.0001	0	2	2	0	1	15	e	0	1	1	0	1	15	e	tag268
643.564229	0.0001	0	1	1	0	1	24	f	0	0	0	0	1	24	e	tag269
643.575216	0.0001	0	2	2	0	1	25	f	0	1	1	0	1	25	f	tag270
643.590688	0.0001	0	2	2	0	1	16	f	0	1	1	0	1	16	e	tag271
643.594242	0.0001	0	2	2	0	1	26	e	0	1	1	0	1	26	f	tag272
643.611041	0.0001	0	1	1	0	1	25	e	0	0	0	0	1	25	e	tag273
643.613998	0.0001	0	2	2	0	1	27	f	0	1	1	0	1	27	f	tag274
643.622339	0.0001	0	2	2	0	1	17	e	0	1	1	0	1	17	e	tag275
643.634483	0.0001	0	2	2	0	1	28	e	0	1	1	0	1	28	f	tag276
643.655695	0.0001	0	2	2	0	1	29	f	0	1	1	0	1	29	f	tag277
643.655845	0.0001	0	2	2	0	1	18	f	0	1	1	0	1	18	e	tag278
643.659712	0.0001	0	1	1	0	1	26	f	0	0	0	0	1	26	e	tag279
643.677635	0.0001	0	2	2	0	1	30	e	0	1	1	0	1	30	f	tag280
643.691206	0.0001	0	2	2	0	1	19	e	0	1	1	0	1	19	e	tag281
643.700301	0.0001	0	2	2	0	1	31	f	0	1	1	0	1	31	f	tag282
643.710241	0.0001	0	1	1	0	1	27	e	0	0	0	0	1	27	e	tag283
643.723692	0.0001	0	2	2	0	1	32	e	0	1	1	0	1	32	f	tag284
643.72842	0.0001	0	2	2	0	1	20	f	0	1	1	0	1	20	e	tag285
643.736727	0.0001	0	1	1	0	1	1	f	0	0	0	0	1	0	e	tag286
643.747807	0.0001	0	2	2	0	1	33	f	0	1	1	0	1	33	f	tag287
643.762627	0.0001	0	1	1	0	1	28	f	0	0	0	0	1	28	e	tag288
643.767487	0.0001	0	2	2	0	1	21	e	0	1	1	0	1	21	e	tag289
643.772644	0.0001	0	2	2	0	1	34	e	0	1	1	0	1	34	f	tag290
643.798204	0.0001	0	2	2	0	1	35	f	0	1	1	0	1	35	f	tag291
643.808405	0.0001	0	2	2	0	1	22	f	0	1	1	0	1	22	e	tag292
643.816868	0.0001	0	1	1	0	1	29	e	0	0	0	0	1	29	e	tag293
643.824483	0.0001	0	2	2	0	1	36	e	0	1	1	0	1	36	f	tag294
643.851173	0.0001	0	2	2	0	1	23	e	0	1	1	0	1	23	e	tag295
643.85148	0.0001	0	2	2	0	1	37	f	0	1	1	0	1	37	f	tag296
643.872962	0.0001	0	1	1	0	1	30	f	0	0	0	0	1	30	e	tag297
643.879194	0.0001	0	2	2	0	1	38	e	0	1	1	0	1	38	f	tag298
643.89579	0.0001	0	2	2	0	1	24	f	0	1	1	0	1	24	e	tag299
643.907623	0.0001	0	2	2	0	1	39	f	0	1	1	0	1	39	f	tag300
643.930908	0.0001	0	1	1	0	1	31	e	0	0	0	0	1	31	e	tag301
643.936764	0.0001	0	2	2	0	1	40	e	0	1	1	0	1	40	f	tag302
643.942254	0.0001	0	2	2	0	1	25	e	0	1	1	0	1	25	e	tag303
643.966616	0.0001	0	2	2	0	1	41	f	0	1	1	0	1	41	f	tag304
643.990564	0.0001	0	2	2	0	1	26	f	0	1	1	0	1	26	e	tag305
643.990705	0.0001	0	1	1	0	1	32	f	0	0	0	0	1	32	e	tag306
643.997175	0.0001	0	2	2	0	1	42	e	0	1	1	0	1	42	f	tag307
644.028439	0.0001	0	2	2	0	1	43	f	0	1	1	0	1	43	f	tag308
644.040719	0.0001	0	2	2	0	1	27	e	0	1	1	0	1	27	e	tag309
644.052349	0.0001	0	1	1	0	1	33	e	0	0	0	0	1	33	e	tag310
644.092716	0.0001	0	2	2	0	1	28	f	0	1	1	0	1	28	e	tag311
644.093071	0.0001	0	2	2	0	1	45	f	0	1	1	0	1	45	f	tag312
644.115839	0.0001	0	1	1	0	1	34	f	0	0	0	0	1	34	e	tag313
644.146554	0.0001	0	2	2	0	1	29	e	0	1	1	0	1	29	e	tag314
644.181174	0.0001	0	1	1	0	1	35	e	0	0	0	0	1	35	e	tag315
644.202232	0.0001	0	2	2	0	1	30	f	0	1	1	0	1	30	e	tag316
644.248351	0.0001	0	1	1	0	1	36	f	0	0	0	0	1	36	e	tag317
644.259748	0.0001	0	2	2	0	1	31	e	0	1	1	0	1	31	e	tag318
644.317368	0.0001	0	1	1	0	1	37	e	0	0	0	0	1	37	e	tag319
644.3191	0.0001	0	2	2	0	1	32	f	0	1	1	0	1	32	e	tag320
644.380287	0.0001	0	2	2	0	1	33	e	0	1	1	0	1	33	e	tag321
644.388223	0.0001	0	1	1	0	1	38	f	0	0	0	0	1	38	e	tag322
644.443305	0.0001	0	2	2	0	1	34	f	0	1	1	0	1	34	e	tag323
644.460914	0.0001	0	1	1	0	1	39	e	0	0	0	0	1	39	e	tag324
644.472639	0.0001	0	1	1	0	1	2	e	0	0	0	0	1	1	e	tag325
644.508154	0.0001	0	2	2	0	1	35	e	0	1	1	0	1	35	e	tag326
644.535438	0.0001	0	1	1	0	1	40	f	0	0	0	0	1	40	e	tag327
644.574832	0.0001	0	2	2	0	1	36	f	0	1	1	0	1	36	e	tag328
644.611795	0.0001	0	1	1	0	1	41	e	0	0	0	0	1	41	e	tag329
644.643336	0.0001	0	2	2	0	1	37	e	0	1	1	0	1	37	e	tag330
