v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
646.51014	0.0001	1	1	1	0	2	39	f	1	0	0	0	2	38	e	tag122
647.145299	0.0001	1	1	1	0	1	15	f	1	0	0	0	1	16	e	tag123
647.946872	0.0001	1	1	1	0	2	41	f	1	0	0	0	2	40	e	tag124
648.525251	0.0001	1	1	1	0	1	13	f	1	0	0	0	1	14	e	tag125
649.386045	0.0001	1	1	1	0	2	43	f	1	0	0	0	2	42	e	tag126
649.906332	0.0001	1	1	1	0	1	11	f	1	0	0	0	1	12	e	tag127
650.82767	0.0001	1	1	1	0	2	45	f	1	0	0	0	2	44	e	tag128
651.288547	0.0001	1	1	1	0	1	9	f	1	0	0	0	1	10	e	tag129
652.27176	0.0001	1	1	1	0	2	47	f	1	0	0	0	2	46	e	tag130
652.671895	0.0001	1	1	1	0	1	7	f	1	0	0	0	1	8	e	tag131
653.718328	0.0001	1	1	1	0	2	49	f	1	0	0	0	2	48	e	tag132
654.056373	0.0001	1	1	1	0	1	5	f	1	0	0	0	1	6	e	tag133
655.441975	0.0001	1	1	1	0	1	3	f	1	0	0	0	1	4	e	tag134
656.828691	0.0001	1	1	1	0	1	1	f	1	0	0	0	1	2	e	tag135
658.222078	0.0001	1	1	1	0	1	2	f	1	0	0	0	1	2	e	tag136
658.235074	0.0001	1	1	1	0	1	4	f	1	0	0	0	1	4	e	tag137
658.255492	0.0001	1	1	1	0	1	6	f	1	0	0	0	1	6	e	tag138
658.283328	0.0001	1	1	1	0	1	8	f	1	0	0	0	1	8	e	tag139
658.318573	0.0001	1	1	1	0	1	10	f	1	0	0	0	1	10	e	tag140
658.361218	0.0001	1	1	1	0	1	12	f	1	0	0	0	1	12	e	tag141
658.411251	0.0001	1	1	1	0	1	14	f	1	0	0	0	1	14	e	tag142
658.468659	0.0001	1	1	1	0	1	16	f	1	0	0	0	1	16	e	tag143
658.533427	0.0001	1	1	1	0	1	18	f	1	0	0	0	1	18	e	tag144
658.605536	0.0001	1	1	1	0	1	20	f	1	0	0	0	1	20	e	tag145
658.684968	0.0001	1	1	1	0	1	22	f	1	0	0	0	1	22	e	tag146
658.771699	0.0001	1	1	1	0	1	24	f	1	0	0	0	1	24	e	tag147
658.865705	0.0001	1	1	1	0	1	26	f	1	0	0	0	1	26	e	tag148
658.910823	0.0001	1	1	1	0	1	1	f	1	0	0	0	1	0	e	tag149
658.966961	0.0001	1	1	1	0	1	28	f	1	0	0	0	1	28	e	tag150
659.075437	0.0001	1	1	1	0	1	30	f	1	0	0	0	1	30	e	tag151
659.191102	0.0001	1	1	1	0	1	32	f	1	0	0	0	1	32	e	tag152
659.313923	0.0001	1	1	1	0	1	34	f	1	0	0	0	1	34	e	tag153
659.443864	0.0001	1	1	1	0	1	36	f	1	0	0	0	1	36	e	tag154
659.580886	0.0001	1	1	1	0	1	38	f	1	0	0	0	1	38	e	tag155
659.724947	0.0001	1	1	1	0	1	40	f	1	0	0	0	1	40	e	tag156
659.876004	0.0001	1	1	1	0	1	42	f	1	0	0	0	1	42	e	tag157
660.034011	0.0001	1	1	1	0	1	44	f	1	0	0	0	1	44	e	tag158
660.198917	0.0001	1	1	1	0	1	46	f	1	0	0	0	1	46	e	tag159
660.300258	0.0001	1	1	1	0	1	3	f	1	0	0	0	1	2	e	tag160
660.37067	0.0001	1	1	1	0	1	48	f	1	0	0	0	1	48	e	tag161
660.549214	0.0001	1	1	1	0	1	50	f	1	0	0	0	1	50	e	tag162
661.690745	0.0001	1	1	1	0	1	5	f	1	0	0	0	1	4	e	tag163
663.082261	0.0001	1	1	1	0	1	7	f	1	0	0	0	1	6	e	tag164
664.474776	0.0001	1	1	1	0	1	9	f	1	0	0	0	1	8	e	tag165
665.868259	0.0001	1	1	1	0	1	11	f	1	0	0	0	1	10	e	tag166
667.262676	0.0001	1	1	1	0	1	13	f	1	0	0	0	1	12	e	tag167
668.657988	0.0001	1	1	1	0	1	15	f	1	0	0	0	1	14	e	tag168
670.054153	0.0001	1	1	1	0	1	17	f	1	0	0	0	1	16	e	tag169
671.451128	0.0001	1	1	1	0	1	19	f	1	0	0	0	1	18	e	tag170
672.848863	0.0001	1	1	1	0	1	21	f	1	0	0	0	1	20	e	tag171
674.247307	0.0001	1	1	1	0	1	23	f	1	0	0	0	1	22	e	tag172
675.646405	0.0001	1	1	1	0	1	25	f	1	0	0	0	1	24	e	tag173
677.046098	0.0001	1	1	1	0	1	27	f	1	0	0	0	1	26	e	tag174
678.446325	0.0001	1	1	1	0	1	29	f	1	0	0	0	1	28	e	tag175
679.84702	0.0001	1	1	1	0	1	31	f	1	0	0	0	1	30	e	tag176
681.248114	0.0001	1	1	1	0	1	33	f	1	0	0	0	1	32	e	tag177
682.649535	0.0001	1	1	1	0	1	35	f	1	0	0	0	1	34	e	tag178
684.051206	0.0001	1	1	1	0	1	37	f	1	0	0	0	1	36	e	tag179
685.453049	0.0001	1	1	1	0	1	39	f	1	0	0	0	1	38	e	tag180
686.854979	0.0001	1	1	1	0	1	41	f	1	0	0	0	1	40	e	tag181
688.256911	0.0001	1	1	1	0	1	43	f	1	0	0	0	1	42	e	tag182
689.658753	0.0001	1	1	1	0	1	45	f	1	0	0	0	1	44	e	tag183
691.060412	0.0001	1	1	1	0	1	47	f	1	0	0	0	1	46	e	tag184
692.461789	0.0001	1	1	1	0	1	49	f	1	0	0	0	1	48	e	tag185
756.756546	0.0001	1	1	1	0	1	14	f	1	0	0	0	2	14	e	tag186
756.824178	0.0001	1	1	1	0	1	16	f	1	0	0	0	2	16	e	tag187
756.900777	0.0001	1	1	1	0	1	18	f	1	0	0	0	2	18	e	tag188
2171.26845	0.0001	1	0	0	1	1	63	f	1	0	0	0	1	64	e	tag189
2171.437674	0.0001	1	0	0	1	2	65	f	1	0	0	0	2	66	e	tag190
2173.313089	0.0001	1	0	0	1	1	61	f	1	0	0	0	1	62	e	tag191
2173.471707	0.0001	1	0	0	1	2	63	f	1	0	0	0	2	64	e	tag192
2175.337051	0.0001	1	0	0	1	1	59	f	1	0	0	0	1	60	e	tag193
2175.485956	0.0001	1	0	0	1	2	61	f	1	0	0	0	2	62	e	tag194
2175.715093	0.0001	1	1	1	1	2	49	e	1	1	1	0	2	50	f	tag195
2176.756292	0.0001	1	1	1	1	2	48	e	1	1	1	0	2	49	e	tag196
2177.340313	0.0001	1	0	0	1	1	57	f	1	0	0	0	1	58	e	tag197
2177.480408	0.0001	1	0	0	1	2	59	f	1	0	0	0	2	60	e	tag198
2177.595054	0.0001	1	1	1	1	2	47	e	1	1	1	0	2	48	f	tag199
2178.367631	0.0001	1	1	1	1	1	44	e	1	1	1	0	1	45	e	tag200
2178.62115	0.0001	1	1	1	1	2	46	e	1	1	1	0	2	47	e	tag201
2179.136298	0.0001	1	1	1	1	1	43	e	1	1	1	0	1	44	f	tag202
2179.32285	0.0001	1	0	0	1	1	55	f	1	0	0	0	1	56	e	tag203
2179.455049	0.0001	1	0	0	1	2	57	f	1	0	0	0	2	58	e	tag204
2179.455133	0.0001	1	1	1	1	2	45	e	1	1	1	0	2	46	f	tag205
2180.203902	0.0001	1	1	1	1	1	42	e	1	1	1	0	1	43	e	tag206
2180.466234	0.0001	1	1	1	1	2	44	e	1	1	1	0	2	45	e	tag207
2180.973119	0.0001	1	1	1	1	1	41	e	1	1	1	0	1	42	f	tag208
2181.284639	0.0001	1	0	0	1	1	53	f	1	0	0	0	1	54	e	tag209
2181.29531	0.0001	1	1	1	1	2	43	e	1	1	1	0	2	44	f	tag210
2181.409866	0.0001	1	0	0	1	2	55	f	1	0	0	0	2	56	e	tag211
2182.019847	0.0001	1	1	1	1	1	40	e	1	1	1	0	1	41	e	tag212
2182.291518	0.0001	1	1	1	1	2	42	e	1	1	1	0	2	43	e	tag213
2182.78922	0.0001	1	1	1	1	1	39	e	1	1	1	0	1	40	f	tag214
2183.115563	0.0001	1	1	1	1	2	41	e	1	1	1	0	2	42	f	tag215
2183.225658	0.0001	1	0	0	1	1	51	f	1	0	0	0	1	52	e	tag216
2183.344843	0.0001	1	0	0	1	2	53	f	1	0	0	0	2	54	e	tag217
2183.815439	0.0001	1	1	1	1	1	38	e	1	1	1	0	1	39	e	tag218
2184.096976	0.0001	1	1	1	1	2	40	e	1	1	1	0	2	41	e	tag219
2184.584578	0.0001	1	1	1	1	1	37	e	1	1	1	0	1	38	f	tag220
2184.915872	0.0001	1	1	1	1	2	39	e	1	1	1	0	2	40	f	tag221
2185.145882	0.0001	1	0	0	1	1	49	f	1	0	0	0	1	50	e	tag222
2185.259965	0.0001	1	0	0	1	2	51	f	1	0	0	0	2	52	e	tag223
2185.590652	0.0001	1	1	1	1	1	36	e	1	1	1	0	1	37	e	tag224
2185.882584	0.0001	1	1	1	1	2	38	e	1	1	1	0	2	39	e	tag225
2186.35917	0.0001	1	1	1	1	1	35	e	1	1	1	0	1	36	f	tag226
2186.696217	0.0001	1	1	1	1	2	37	e	1	1	1	0	2	38	f	tag227
2187.045289	0.0001	1	0	0	1	1	47	f	1	0	0	0	1	48	e	tag228
2187.155218	0.0001	1	0	0	1	2	49	f	1	0	0	0	2	50	e	tag229
2187.345458	0.0001	1	1	1	1	1	34	e	1	1	1	0	1	35	e	tag230
2187.648317	0.0001	1	1	1	1	2	36	e	1	1	1	0	2	37	e	tag231
2188.112973	0.0001	1	1	1	1	1	33	e	1	1	1	0	1	34	f	tag232
2188.456574	0.0001	1	1	1	1	2	35	e	1	1	1	0	2	36	f	tag233
2188.923857	0.0001	1	0	0	1	1	45	f	1	0	0	0	1	46	e	tag234
2189.030585	0.0001	1	0	0	1	2	47	f	1	0	0	0	2	48	e	tag235
2189.079832	0.0001	1	1	1	1	1	32	e	1	1	1	0	1	33	e	tag236
2189.394151	0.0001	1	1	1	1	2	34	e	1	1	1	0	2	35	e	tag237
2189.845963	0.0001	1	1	1	1	1	31	e	1	1	1	0	1	32	f	tag238
2190.196925	0.0001	1	1	1	1	2	33	e	1	1	1	0	2	34	f	tag239
2190.781562	0.0001	1	0	0	1	1	43	f	1	0	0	0	1	44	e	tag240
2190.793748	0.0001	1	1	1	1	1	30	e	1	1	1	0	1	31	e	tag241
2190.886052	0.0001	1	0	0	1	2	45	f	1	0	0	0	2	46	e	tag242
2191.120062	0.0001	1	1	1	1	2	32	e	1	1	1	0	2	33	e	tag243
2191.558118	0.0001	1	1	1	1	1	29	e	1	1	1	0	1	30	f	tag244
2191.917246	0.0001	1	1	1	1	2	31	e	1	1	1	0	2	32	f	tag245
2192.48718	0.0001	1	1	1	1	1	28	e	1	1	1	0	1	29	e	tag246
2192.618382	0.0001	1	0	0	1	1	41	f	1	0	0	0	1	42	e	tag247
2192.721602	0.0001	1	0	0	1	2	43	f	1	0	0	0	2	44	e	tag248
2192.826025	0.0001	1	1	1	1	2	30	e	1	1	1	0	2	31	e	tag249
2193.249415	0.0001	1	1	1	1	1	27	e	1	1	1	0	1	28	f	tag250
2193.617517	0.0001	1	1	1	1	2	29	e	1	1	1	0	2	30	f	tag251
2194.160105	0.0001	1	1	1	1	1	26	e	1	1	1	0	1	27	e	tag252
2194.434296	0.0001	1	0	0	1	1	39	f	1	0	0	0	1	40	e	tag253
2194.512019	0.0001	1	1	1	1	2	28	e	1	1	1	0	2	29	e	tag254
2194.537217	0.0001	1	0	0	1	2	41	f	1	0	0	0	2	42	e	tag255
2194.919832	0.0001	1	1	1	1	1	25	e	1	1	1	0	1	26	f	tag256
2195.297715	0.0001	1	1	1	1	2	27	e	1	1	1	0	2	28	f	tag257
2195.812498	0.0001	1	1	1	1	1	24	e	1	1	1	0	1	25	e	tag258
2196.178019	0.0001	1	1	1	1	2	26	e	1	1	1	0	2	27	e	tag259
2196.22928	0.0001	1	0	0	1	1	37	f	1	0	0	0	1	38	e	tag260
2196.332882	0.0001	1	0	0	1	2	39	f	1	0	0	0	2	40	e	tag261
2196.569348	0.0001	1	1	1	1	1	23	e	1	1	1	0	1	24	f	tag262
2196.95782	0.0001	1	1	1	1	2	25	e	1	1	1	0	2	26	f	tag263
2197.444334	0.0001	1	1	1	1	1	22	e	1	1	1	0	1	23	e	tag264
2197.824001	0.0001	1	1	1	1	2	24	e	1	1	1	0	2	25	e	tag265
2198.003313	0.0001	1	0	0	1	1	35	f	1	0	0	0	1	36	e	tag266
2198.108578	0.0001	1	0	0	1	2	37	f	1	0	0	0	2	38	e	tag267
2198.197941	0.0001	1	1	1	1	1	21	e	1	1	1	0	1	22	f	tag268
2198.597808	0.0001	1	1	1	1	2	23	e	1	1	1	0	2	24	f	tag269
2199.05559	0.0001	1	1	1	1	1	20	e	1	1	1	0	1	21	e	tag270
2199.449944	0.0001	1	1	1	1	2	22	e	1	1	1	0	2	23	e	tag271
2199.756373	0.0001	1	0	0	1	1	33	f	1	0	0	0	1	34	e	tag272
2199.805589	0.0001	1	1	1	1	1	19	e	1	1	1	0	1	20	f	tag273
2199.864289	0.0001	1	0	0	1	2	35	f	1	0	0	0	2	36	e	tag274
2200.217659	0.0001	1	1	1	1	2	21	e	1	1	1	0	2	22	f	tag275
2200.646243	0.0001	1	1	1	1	1	18	e	1	1	1	0	1	19	e	tag276
2201.055823	0.0001	1	1	1	1	2	20	e	1	1	1	0	2	21	e	tag277
2201.392272	0.0001	1	1	1	1	1	17	e	1	1	1	0	1	18	f	tag278
2201.488439	0.0001	1	0	0	1	1	31	f	1	0	0	0	1	32	e	tag279
2201.599996	0.0001	1	0	0	1	2	33	f	1	0	0	0	2	34	e	tag280
2201.817349	0.0001	1	1	1	1	2	19	e	1	1	1	0	2	20	f	tag281
2202.216269	0.0001	1	1	1	1	1	16	e	1	1	1	0	1	17	e	tag282
2202.641615	0.0001	1	1	1	1	2	18	e	1	1	1	0	2	19	e	tag283
2202.957969	0.0001	1	1	1	1	1	15	e	1	1	1	0	1	16	f	tag284
2203.19949	0.0001	1	0	0	1	1	29	f	1	0	0	0	1	30	e	tag285
2203.315681	0.0001	1	0	0	1	2	31	f	1	0	0	0	2	32	e	tag286
2203.396857	0.0001	1	1	1	1	2	17	e	1	1	1	0	2	18	f	tag287
2203.765647	0.0001	1	1	1	1	1	14	e	1	1	1	0	1	15	e	tag288
2204.207298	0.0001	1	1	1	1	2	16	e	1	1	1	0	2	17	e	tag289
2204.502659	0.0001	1	1	1	1	1	13	e	1	1	1	0	1	14	f	tag290
2204.889504	0.0001	1	0	0	1	1	27	f	1	0	0	0	1	28	e	tag291
2204.95616	0.0001	1	1	1	1	2	15	e	1	1	1	0	2	16	f	tag292
2205.011325	0.0001	1	0	0	1	2	29	f	1	0	0	0	2	30	e	tag293
2205.294354	0.0001	1	1	1	1	1	12	e	1	1	1	0	1	13	e	tag294
2205.75285	0.0001	1	1	1	1	2	14	e	1	1	1	0	2	15	e	tag295
2206.026323	0.0001	1	1	1	1	1	11	e	1	1	1	0	1	12	f	tag296
2206.495236	0.0001	1	1	1	1	2	13	e	1	1	1	0	2	14	f	tag297
2206.55846	0.0001	1	0	0	1	1	25	f	1	0	0	0	1	26	e	tag298
2206.686909	0.0001	1	0	0	1	2	27	f	1	0	0	0	2	28	e	tag299
2206.802368	0.0001	1	1	1	1	1	10	e	1	1	1	0	1	11	e	tag300
2207.278246	0.0001	1	1	1	1	2	12	e	1	1	1	0	2	13	e	tag301
2207.528939	0.0001	1	1	1	1	1	9	e	1	1	1	0	1	10	f	tag302
2208.014061	0.0001	1	1	1	1	2	11	e	1	1	1	0	2	12	f	tag303
2208.206339	0.0001	1	0	0	1	1	23	f	1	0	0	0	1	24	e	tag304
2208.289669	0.0001	1	1	1	1	1	8	e	1	1	1	0	1	9	e	tag305
2208.342414	0.0001	1	0	0	1	2	25	f	1	0	0	0	2	26	e	tag306
2208.783464	0.0001	1	1	1	1	2	10	e	1	1	1	0	2	11	e	tag307
2209.010489	0.0001	1	1	1	1	1	7	e	1	1	1	0	1	8	f	tag308
2209.512614	0.0001	1	1	1	1	2	9	e	1	1	1	0	2	10	f	tag309
2209.756235	0.0001	1	1	1	1	1	6	e	1	1	1	0	1	7	e	tag310
2209.833119	0.0001	1	0	0	1	1	21	f	1	0	0	0	1	22	e	tag311
2209.977821	0.0001	1	0	0	1	2	23	f	1	0	0	0	2	24	e	tag312
2210.268483	0.0001	1	1	1	1	2	8	e	1	1	1	0	2	9	e	tag313
2210.470953	0.0001	1	1	1	1	1	5	e	1	1	1	0	1	6	f	tag314
2210.990871	0.0001	1	1	1	1	2	7	e	1	1	1	0	2	8	f	tag315
2211.202045	0.0001	1	1	1	1	1	4	e	1	1	1	0	1	5	e	tag316
2211.438781	0.0001	1	0	0	1	1	19	f	1	0	0	0	1	20	e	tag317
2211.593109	0.0001	1	0	0	1	2	21	f	1	0	0	0	2	22	e	tag318
2211.733278	0.0001	1	1	1	1	2	6	e	1	1	1	0	2	7	e	tag319
2211.910311	0.0001	1	1	1	1	1	3	e	1	1	1	0	1	4	f	tag320
2212.448809	0.0001	1	1	1	1	2	5	e	1	1	1	0	2	6	f	tag321
2212.627081	0.0001	1	1	1	1	1	2	e	1	1	1	0	1	3	e	tag322
2213.023304	0.0001	1	0	0	1	1	17	f	1	0	0	0	1	18	e	tag323
2213.177827	0.0001	1	1	1	1	2	4	e	1	1	1	0	2	5	e	tag324
2213.188258	0.0001	1	0	0	1	2	19	f	1	0	0	0	2	20	e	tag325
2213.328545	0.0001	1	1	1	1	1	1	e	1	1	1	0	1	2	f	tag326
2213.886405	0.0001	1	1	1	1	2	3	e	1	1	1	0	2	4	f	tag327
