v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
565.21445	0.0001	1	1	1	0	2	13	f	0	2	2	0	1	14	e	tag71
565.216962	0.0001	1	0	0	0	2	40	e	0	1	1	0	1	41	e	tag72
565.357712	0.0001	1	1	1	0	2	13	e	0	2	2	0	1	14	f	tag73
565.978545	0.0001	1	1	1	0	2	12	e	0	2	2	0	1	13	e	tag74
565.992804	0.0001	1	0	0	0	2	39	f	0	1	1	0	1	40	e	tag75
566.101378	0.0001	1	1	1	0	2	12	f	0	2	2	0	1	13	f	tag76
566.740578	0.0001	1	1	1	0	2	11	f	0	2	2	0	1	12	e	tag77
566.767501	0.0001	1	0	0	0	2	38	e	0	1	1	0	1	39	e	tag78
566.844542	0.0001	1	1	1	0	2	11	e	0	2	2	0	1	12	f	tag79
567.500548	0.0001	1	1	1	0	2	10	e	0	2	2	0	1	11	e	tag80
567.541064	0.0001	1	0	0	0	2	37	f	0	1	1	0	1	38	e	tag81
567.587206	0.0001	1	1	1	0	2	10	f	0	2	2	0	1	11	f	tag82
568.258452	0.0001	1	1	1	0	2	9	f	0	2	2	0	1	10	e	tag83
568.313503	0.0001	1	0	0	0	2	36	e	0	1	1	0	1	37	e	tag84
568.32937	0.0001	1	1	1	0	2	9	e	0	2	2	0	1	10	f	tag85
569.014289	0.0001	1	1	1	0	2	8	e	0	2	2	0	1	9	e	tag86
569.071036	0.0001	1	1	1	0	2	8	f	0	2	2	0	1	9	f	tag87
569.084828	0.0001	1	0	0	0	2	35	f	0	1	1	0	1	36	e	tag88
569.768058	0.0001	1	1	1	0	2	7	f	0	2	2	0	1	8	e	tag89
569.812202	0.0001	1	1	1	0	2	7	e	0	2	2	0	1	8	f	tag90
569.85505	0.0001	1	0	0	0	2	34	e	0	1	1	0	1	35	e	tag91
570.519757	0.0001	1	1	1	0	2	6	e	0	2	2	0	1	7	e	tag92
570.55287	0.0001	1	1	1	0	2	6	f	0	2	2	0	1	7	f	tag93
570.624178	0.0001	1	0	0	0	2	33	f	0	1	1	0	1	34	e	tag94
571.269383	0.0001	1	1	1	0	2	5	f	0	2	2	0	1	6	e	tag95
571.293039	0.0001	1	1	1	0	2	5	e	0	2	2	0	1	6	f	tag96
571.39222	0.0001	1	0	0	0	2	32	e	0	1	1	0	1	33	e	tag97
572.016934	0.0001	1	1	1	0	2	4	e	0	2	2	0	1	5	e	tag98
572.032707	0.0001	1	1	1	0	2	4	f	0	2	2	0	1	5	f	tag99
572.159186	0.0001	1	0	0	0	2	31	f	0	1	1	0	1	32	e	tag100
572.762409	0.0001	1	1	1	0	2	3	f	0	2	2	0	1	4	e	tag101
572.771873	0.0001	1	1	1	0	2	3	e	0	2	2	0	1	4	f	tag102
572.925085	0.0001	1	0	0	0	2	30	e	0	1	1	0	1	31	e	tag103
573.505804	0.0001	1	1	1	0	2	2	e	0	2	2	0	1	3	e	tag104
573.510537	0.0001	1	1	1	0	2	2	f	0	2	2	0	1	3	f	tag105
573.689925	0.0001	1	0	0	0	2	29	f	0	1	1	0	1	30	e	tag106
573.985759	0.0001	1	1	1	0	2	40	e	0	2	2	0	1	40	f	tag107
574.071609	0.0001	1	1	1	0	2	39	f	0	2	2	0	1	39	f	tag108
574.155207	0.0001	1	1	1	0	2	38	e	0	2	2	0	1	38	f	tag109
574.236561	0.0001	1	1	1	0	2	37	f	0	2	2	0	1	37	f	tag110
574.247118	0.0001	1	1	1	0	2	1	f	0	2	2	0	1	2	e	tag111
574.248696	0.0001	1	1	1	0	2	1	e	0	2	2	0	1	2	f	tag112
574.315678	0.0001	1	1	1	0	2	36	e	0	2	2	0	1	36	f	tag113
574.392567	0.0001	1	1	1	0	2	35	f	0	2	2	0	1	35	f	tag114
574.453713	0.0001	1	0	0	0	2	28	e	0	1	1	0	1	29	e	tag115
574.467234	0.0001	1	1	1	0	2	34	e	0	2	2	0	1	34	f	tag116
574.539687	0.0001	1	1	1	0	2	33	f	0	2	2	0	1	33	f	tag117
574.609932	0.0001	1	1	1	0	2	32	e	0	2	2	0	1	32	f	tag118
574.677977	0.0001	1	1	1	0	2	31	f	0	2	2	0	1	31	f	tag119
574.743827	0.0001	1	1	1	0	2	30	e	0	2	2	0	1	30	f	tag120
574.807489	0.0001	1	1	1	0	2	29	f	0	2	2	0	1	29	f	tag121
574.86897	0.0001	1	1	1	0	2	28	e	0	2	2	0	1	28	f	tag122
574.928274	0.0001	1	1	1	0	2	27	f	0	2	2	0	1	27	f	tag123
574.985409	0.0001	1	1	1	0	2	26	e	0	2	2	0	1	26	f	tag124
575.04038	0.0001	1	1	1	0	2	25	f	0	2	2	0	1	25	f	tag125
575.093191	0.0001	1	1	1	0	2	24	e	0	2	2	0	1	24	f	tag126
575.143849	0.0001	1	1	1	0	2	23	f	0	2	2	0	1	23	f	tag127
575.192358	0.0001	1	1	1	0	2	22	e	0	2	2	0	1	22	f	tag128
575.216458	0.0001	1	0	0	0	2	27	f	0	1	1	0	1	28	e	tag129
575.238723	0.0001	1	1	1	0	2	21	f	0	2	2	0	1	21	f	tag130
575.249682	0.0001	1	1	1	0	2	41	e	0	2	2	0	1	41	e	tag131
575.282948	0.0001	1	1	1	0	2	20	e	0	2	2	0	1	20	f	tag132
575.296867	0.0001	1	1	1	0	2	39	e	0	2	2	0	1	39	e	tag133
575.319403	0.0001	1	1	1	0	2	38	f	0	2	2	0	1	38	e	tag134
575.325039	0.0001	1	1	1	0	2	19	f	0	2	2	0	1	19	f	tag135
575.341246	0.0001	1	1	1	0	2	37	e	0	2	2	0	1	37	e	tag136
575.362403	0.0001	1	1	1	0	2	36	f	0	2	2	0	1	36	e	tag137
575.364999	0.0001	1	1	1	0	2	18	e	0	2	2	0	1	18	f	tag138
575.382882	0.0001	1	1	1	0	2	35	e	0	2	2	0	1	35	e	tag139
575.402692	0.0001	1	1	1	0	2	34	f	0	2	2	0	1	34	e	tag140
575.402833	0.0001	1	1	1	0	2	17	f	0	2	2	0	1	17	f	tag141
575.42184	0.0001	1	1	1	0	2	33	e	0	2	2	0	1	33	e	tag142
575.438543	0.0001	1	1	1	0	2	16	e	0	2	2	0	1	16	f	tag143
575.440333	0.0001	1	1	1	0	2	32	f	0	2	2	0	1	32	e	tag144
575.45818	0.0001	1	1	1	0	2	31	e	0	2	2	0	1	31	e	tag145
575.472134	0.0001	1	1	1	0	2	15	f	0	2	2	0	1	15	f	tag146
575.475388	0.0001	1	1	1	0	2	30	f	0	2	2	0	1	30	e	tag147
575.491964	0.0001	1	1	1	0	2	29	e	0	2	2	0	1	29	e	tag148
575.50361	0.0001	1	1	1	0	2	14	e	0	2	2	0	1	14	f	tag149
575.507914	0.0001	1	1	1	0	2	28	f	0	2	2	0	1	28	e	tag150
575.523247	0.0001	1	1	1	0	2	27	e	0	2	2	0	1	27	e	tag151
575.532972	0.0001	1	1	1	0	2	13	f	0	2	2	0	1	13	f	tag152
575.537968	0.0001	1	1	1	0	2	26	f	0	2	2	0	1	26	e	tag153
575.552084	0.0001	1	1	1	0	2	25	e	0	2	2	0	1	25	e	tag154
575.560225	0.0001	1	1	1	0	2	12	e	0	2	2	0	1	12	f	tag155
575.565603	0.0001	1	1	1	0	2	24	f	0	2	2	0	1	24	e	tag156
575.578529	0.0001	1	1	1	0	2	23	e	0	2	2	0	1	23	e	tag157
575.58537	0.0001	1	1	1	0	2	11	f	0	2	2	0	1	11	f	tag158
575.590869	0.0001	1	1	1	0	2	22	f	0	2	2	0	1	22	e	tag159
575.60263	0.0001	1	1	1	0	2	21	e	0	2	2	0	1	21	e	tag160
575.608412	0.0001	1	1	1	0	2	10	e	0	2	2	0	1	10	f	tag161
575.613815	0.0001	1	1	1	0	2	20	f	0	2	2	0	1	20	e	tag162
575.624432	0.0001	1	1	1	0	2	19	e	0	2	2	0	1	19	e	tag163
575.629351	0.0001	1	1	1	0	2	9	f	0	2	2	0	1	9	f	tag164
575.634485	0.0001	1	1	1	0	2	18	f	0	2	2	0	1	18	e	tag165
575.643979	0.0001	1	1	1	0	2	17	e	0	2	2	0	1	17	e	tag166
575.64819	0.0001	1	1	1	0	2	8	e	0	2	2	0	1	8	f	tag167
575.652918	0.0001	1	1	1	0	2	16	f	0	2	2	0	1	16	e	tag168
575.661308	0.0001	1	1	1	0	2	15	e	0	2	2	0	1	15	e	tag169
575.664931	0.0001	1	1	1	0	2	7	f	0	2	2	0	1	7	f	tag170
575.669153	0.0001	1	1	1	0	2	14	f	0	2	2	0	1	14	e	tag171
575.676456	0.0001	1	1	1	0	2	13	e	0	2	2	0	1	13	e	tag172
575.679576	0.0001	1	1	1	0	2	6	e	0	2	2	0	1	6	f	tag173
575.683221	0.0001	1	1	1	0	2	12	f	0	2	2	0	1	12	e	tag174
575.689453	0.0001	1	1	1	0	2	11	e	0	2	2	0	1	11	e	tag175
575.692125	0.0001	1	1	1	0	2	5	f	0	2	2	0	1	5	f	tag176
575.695153	0.0001	1	1	1	0	2	10	f	0	2	2	0	1	10	e	tag177
575.700326	0.0001	1	1	1	0	2	9	e	0	2	2	0	1	9	e	tag178
575.702582	0.0001	1	1	1	0	2	4	e	0	2	2	0	1	4	f	tag179
575.704973	0.0001	1	1	1	0	2	8	f	0	2	2	0	1	8	e	tag180
575.709098	0.0001	1	1	1	0	2	7	e	0	2	2	0	1	7	e	tag181
575.710945	0.0001	1	1	1	0	2	3	f	0	2	2	0	1	3	f	tag182
575.712703	0.0001	1	1	1	0	2	6	f	0	2	2	0	1	6	e	tag183
575.715789	0.0001	1	1	1	0	2	5	e	0	2	2	0	1	5	e	tag184
575.717217	0.0001	1	1	1	0	2	2	e	0	2	2	0	1	2	f	tag185
575.718358	0.0001	1	1	1	0	2	4	f	0	2	2	0	1	4	e	tag186
575.720411	0.0001	1	1	1	0	2	3	e	0	2	2	0	1	3	e	tag187
575.978167	0.0001	1	0	0	0	2	26	e	0	1	1	0	1	27	e	tag188
576.738846	0.0001	1	0	0	0	2	25	f	0	1	1	0	1	26	e	tag189
577.498503	0.0001	1	0	0	0	2	24	e	0	1	1	0	1	25	e	tag190
578.257144	0.0001	1	0	0	0	2	23	f	0	1	1	0	1	24	e	tag191
579.014774	0.0001	1	0	0	0	2	22	e	0	1	1	0	1	23	e	tag192
579.7714	0.0001	1	0	0	0	2	21	f	0	1	1	0	1	22	e	tag193
580.102325	0.0001	1	1	1	0	2	6	e	0	2	2	0	1	5	e	tag194
580.527027	0.0001	1	0	0	0	2	20	e	0	1	1	0	1	21	e	tag195
580.868917	0.0001	1	1	1	0	2	7	e	0	2	2	0	1	6	f	tag196
581.281659	0.0001	1	0	0	0	2	19	f	0	1	1	0	1	20	e	tag197
581.545086	0.0001	1	1	1	0	2	8	e	0	2	2	0	1	7	e	tag198
581.601846	0.0001	1	1	1	0	2	8	f	0	2	2	0	1	7	f	tag199
582.035301	0.0001	1	0	0	0	2	18	e	0	1	1	0	1	19	e	tag200
582.263288	0.0001	1	1	1	0	2	9	f	0	2	2	0	1	8	e	tag201
582.334226	0.0001	1	1	1	0	2	9	e	0	2	2	0	1	8	f	tag202
582.787958	0.0001	1	0	0	0	2	17	f	0	1	1	0	1	18	e	tag203
582.979367	0.0001	1	1	1	0	2	10	e	0	2	2	0	1	9	e	tag204
583.066052	0.0001	1	1	1	0	2	10	f	0	2	2	0	1	9	f	tag205
583.539634	0.0001	1	0	0	0	2	16	e	0	1	1	0	1	17	e	tag206
583.693318	0.0001	1	1	1	0	2	11	f	0	2	2	0	1	10	e	tag207
583.797317	0.0001	1	1	1	0	2	11	e	0	2	2	0	1	10	f	tag208
584.290331	0.0001	1	0	0	0	2	15	f	0	1	1	0	1	16	e	tag209
584.405136	0.0001	1	1	1	0	2	12	e	0	2	2	0	1	11	e	tag210
584.528013	0.0001	1	1	1	0	2	12	f	0	2	2	0	1	11	f	tag211
585.040053	0.0001	1	0	0	0	2	14	e	0	1	1	0	1	15	e	tag212
585.114816	0.0001	1	1	1	0	2	13	f	0	2	2	0	1	12	e	tag213
585.258135	0.0001	1	1	1	0	2	13	e	0	2	2	0	1	12	f	tag214
585.788804	0.0001	1	0	0	0	2	13	f	0	1	1	0	1	14	e	tag215
585.822353	0.0001	1	1	1	0	2	14	e	0	2	2	0	1	13	e	tag216
585.987675	0.0001	1	1	1	0	2	14	f	0	2	2	0	1	13	f	tag217
586.527744	0.0001	1	1	1	0	2	15	f	0	2	2	0	1	14	e	tag218
586.536584	0.0001	1	0	0	0	2	12	e	0	1	1	0	1	13	e	tag219
586.716625	0.0001	1	1	1	0	2	15	e	0	2	2	0	1	14	f	tag220
587.230982	0.0001	1	1	1	0	2	16	e	0	2	2	0	1	15	e	tag221
587.283397	0.0001	1	0	0	0	2	11	f	0	1	1	0	1	12	e	tag222
587.444977	0.0001	1	1	1	0	2	16	f	0	2	2	0	1	15	f	tag223
587.932062	0.0001	1	1	1	0	2	17	f	0	2	2	0	1	16	e	tag224
588.029243	0.0001	1	0	0	0	2	10	e	0	1	1	0	1	11	e	tag225
588.172722	0.0001	1	1	1	0	2	17	e	0	2	2	0	1	16	f	tag226
588.63098	0.0001	1	1	1	0	2	18	e	0	2	2	0	1	17	e	tag227
588.774125	0.0001	1	0	0	0	2	9	f	0	1	1	0	1	10	e	tag228
588.899852	0.0001	1	1	1	0	2	18	f	0	2	2	0	1	17	f	tag229
589.327729	0.0001	1	1	1	0	2	19	f	0	2	2	0	1	18	e	tag230
589.518043	0.0001	1	0	0	0	2	8	e	0	1	1	0	1	9	e	tag231
589.626357	0.0001	1	1	1	0	2	19	e	0	2	2	0	1	18	f	tag232
590.022305	0.0001	1	1	1	0	2	20	e	0	2	2	0	1	19	e	tag233
590.260998	0.0001	1	0	0	0	2	7	f	0	1	1	0	1	8	e	tag234
590.352229	0.0001	1	1	1	0	2	20	f	0	2	2	0	1	19	f	tag235
590.714701	0.0001	1	1	1	0	2	21	f	0	2	2	0	1	20	e	tag236
591.002989	0.0001	1	0	0	0	2	6	e	0	1	1	0	1	7	e	tag237
591.077457	0.0001	1	1	1	0	2	21	e	0	2	2	0	1	20	f	tag238
591.404912	0.0001	1	1	1	0	2	22	e	0	2	2	0	1	21	e	tag239
591.744018	0.0001	1	0	0	0	2	5	f	0	1	1	0	1	6	e	tag240
591.751868	0.0001	1	0	0	0	2	63	f	0	1	1	0	1	63	f	tag241
591.802032	0.0001	1	1	1	0	2	22	f	0	2	2	0	1	21	f	tag242
591.89673	0.0001	1	0	0	0	2	62	e	0	1	1	0	1	62	f	tag243
592.038887	0.0001	1	0	0	0	2	61	f	0	1	1	0	1	61	f	tag244
592.092932	0.0001	1	1	1	0	2	23	f	0	2	2	0	1	22	e	tag245
592.178354	0.0001	1	0	0	0	2	60	e	0	1	1	0	1	60	f	tag246
592.31515	0.0001	1	0	0	0	2	59	f	0	1	1	0	1	59	f	tag247
592.449292	0.0001	1	0	0	0	2	58	e	0	1	1	0	1	58	f	tag248
592.484082	0.0001	1	0	0	0	2	4	e	0	1	1	0	1	5	e	tag249
592.525942	0.0001	1	1	1	0	2	23	e	0	2	2	0	1	22	f	tag250
592.580797	0.0001	1	0	0	0	2	57	f	0	1	1	0	1	57	f	tag251
592.709681	0.0001	1	0	0	0	2	56	e	0	1	1	0	1	56	f	tag252
592.778756	0.0001	1	1	1	0	2	24	e	0	2	2	0	1	23	e	tag253
592.835963	0.0001	1	0	0	0	2	55	f	0	1	1	0	1	55	f	tag254
592.959658	0.0001	1	0	0	0	2	54	e	0	1	1	0	1	54	f	tag255
593.080783	0.0001	1	0	0	0	2	53	f	0	1	1	0	1	53	f	tag256
593.199355	0.0001	1	0	0	0	2	52	e	0	1	1	0	1	52	f	tag257
593.223182	0.0001	1	0	0	0	2	3	f	0	1	1	0	1	4	e	tag258
593.249178	0.0001	1	1	1	0	2	24	f	0	2	2	0	1	23	f	tag259
593.315388	0.0001	1	0	0	0	2	51	f	0	1	1	0	1	51	f	tag260
593.428901	0.0001	1	0	0	0	2	50	e	0	1	1	0	1	50	f	tag261
593.462377	0.0001	1	1	1	0	2	25	f	0	2	2	0	1	24	e	tag262
593.539908	0.0001	1	0	0	0	2	49	f	0	1	1	0	1	49	f	tag263
593.648424	0.0001	1	0	0	0	2	48	e	0	1	1	0	1	48	f	tag264
593.754466	0.0001	1	0	0	0	2	47	f	0	1	1	0	1	47	f	tag265
593.858048	0.0001	1	0	0	0	2	46	e	0	1	1	0	1	46	f	tag266
593.959185	0.0001	1	0	0	0	2	45	f	0	1	1	0	1	45	f	tag267
593.961315	0.0001	1	0	0	0	2	2	e	0	1	1	0	1	3	e	tag268
593.971728	0.0001	1	1	1	0	2	25	e	0	2	2	0	1	24	f	tag269
594.057893	0.0001	1	0	0	0	2	44	e	0	1	1	0	1	44	f	tag270
594.143789	0.0001	1	1	1	0	2	26	e	0	2	2	0	1	25	e	tag271
594.154184	0.0001	1	0	0	0	2	43	f	0	1	1	0	1	43	f	tag272
594.248075	0.0001	1	0	0	0	2	42	e	0	1	1	0	1	42	f	tag273
594.339578	0.0001	1	0	0	0	2	41	f	0	1	1	0	1	41	f	tag274
594.428707	0.0001	1	0	0	0	2	40	e	0	1	1	0	1	40	f	tag275
594.515477	0.0001	1	0	0	0	2	39	f	0	1	1	0	1	39	f	tag276
594.5999	0.0001	1	0	0	0	2	38	e	0	1	1	0	1	38	f	tag277
594.681988	0.0001	1	0	0	0	2	37	f	0	1	1	0	1	37	f	tag278
594.69358	0.0001	1	1	1	0	2	26	f	0	2	2	0	1	25	f	tag279
594.69848	0.0001	1	0	0	0	2	1	f	0	1	1	0	1	2	e	tag280
594.761756	0.0001	1	0	0	0	2	36	e	0	1	1	0	1	36	f	tag281
594.822986	0.0001	1	1	1	0	2	27	f	0	2	2	0	1	26	e	tag282
594.839215	0.0001	1	0	0	0	2	35	f	0	1	1	0	1	35	f	tag283
594.914377	0.0001	1	0	0	0	2	34	e	0	1	1	0	1	34	f	tag284
594.987255	0.0001	1	0	0	0	2	33	f	0	1	1	0	1	33	f	tag285
595.05786	0.0001	1	0	0	0	2	32	e	0	1	1	0	1	32	f	tag286
595.126202	0.0001	1	0	0	0	2	31	f	0	1	1	0	1	31	f	tag287
595.192294	0.0001	1	0	0	0	2	30	e	0	1	1	0	1	30	f	tag288
595.256146	0.0001	1	0	0	0	2	29	f	0	1	1	0	1	29	f	tag289
595.317769	0.0001	1	0	0	0	2	28	e	0	1	1	0	1	28	f	tag290
595.377171	0.0001	1	0	0	0	2	27	f	0	1	1	0	1	27	f	tag291
595.414723	0.0001	1	1	1	0	2	27	e	0	2	2	0	1	26	f	tag292
595.434364	0.0001	1	0	0	0	2	26	e	0	1	1	0	1	26	f	tag293
595.434676	0.0001	1	0	0	0	2	0	e	0	1	1	0	1	1	e	tag294
595.489356	0.0001	1	0	0	0	2	25	f	0	1	1	0	1	25	f	tag295
595.499962	0.0001	1	1	1	0	2	28	e	0	2	2	0	1	27	e	tag296
595.542158	0.0001	1	0	0	0	2	24	e	0	1	1	0	1	24	f	tag297
595.592777	0.0001	1	0	0	0	2	23	f	0	1	1	0	1	23	f	tag298
595.641221	0.0001	1	0	0	0	2	22	e	0	1	1	0	1	22	f	tag299
595.687501	0.0001	1	0	0	0	2	21	f	0	1	1	0	1	21	f	tag300
595.731622	0.0001	1	0	0	0	2	20	e	0	1	1	0	1	20	f	tag301
595.773593	0.0001	1	0	0	0	2	19	f	0	1	1	0	1	19	f	tag302
595.81342	0.0001	1	0	0	0	2	18	e	0	1	1	0	1	18	f	tag303
595.851112	0.0001	1	0	0	0	2	17	f	0	1	1	0	1	17	f	tag304
595.886673	0.0001	1	0	0	0	2	16	e	0	1	1	0	1	16	f	tag305
595.92011	0.0001	1	0	0	0	2	15	f	0	1	1	0	1	15	f	tag306
595.95143	0.0001	1	0	0	0	2	14	e	0	1	1	0	1	14	f	tag307
595.980637	0.0001	1	0	0	0	2	13	f	0	1	1	0	1	13	f	tag308
596.007736	0.0001	1	0	0	0	2	12	e	0	1	1	0	1	12	f	tag309
596.032732	0.0001	1	0	0	0	2	11	f	0	1	1	0	1	11	f	tag310
596.05563	0.0001	1	0	0	0	2	10	e	0	1	1	0	1	10	f	tag311
596.076434	0.0001	1	0	0	0	2	9	f	0	1	1	0	1	9	f	tag312
596.095147	0.0001	1	0	0	0	2	8	e	0	1	1	0	1	8	f	tag313
596.111772	0.0001	1	0	0	0	2	7	f	0	1	1	0	1	7	f	tag314
596.126313	0.0001	1	0	0	0	2	6	e	0	1	1	0	1	6	f	tag315
596.135146	0.0001	1	1	1	0	2	28	f	0	2	2	0	1	27	f	tag316
596.138771	0.0001	1	0	0	0	2	5	f	0	1	1	0	1	5	f	tag317
596.14915	0.0001	1	0	0	0	2	4	e	0	1	1	0	1	4	f	tag318
596.157451	0.0001	1	0	0	0	2	3	f	0	1	1	0	1	3	f	tag319
596.163675	0.0001	1	0	0	0	2	2	e	0	1	1	0	1	2	f	tag320
596.167824	0.0001	1	0	0	0	2	1	f	0	1	1	0	1	1	f	tag321
596.174711	0.0001	1	1	1	0	2	29	f	0	2	2	0	1	28	e	tag322
596.847227	0.0001	1	1	1	0	2	30	e	0	2	2	0	1	29	e	tag323
596.854835	0.0001	1	1	1	0	2	29	e	0	2	2	0	1	28	f	tag324
597.517503	0.0001	1	1	1	0	2	31	f	0	2	2	0	1	30	e	tag325
597.5281	0.0001	2	0	0	0	3	29	f	1	1	1	0	2	29	f	tag326
597.573777	0.0001	1	1	1	0	2	30	f	0	2	2	0	1	29	f	tag327
597.626242	0.0001	2	0	0	0	3	27	f	1	1	1	0	2	27	f	tag328
597.637415	0.0001	1	0	0	0	2	2	e	0	1	1	0	1	1	e	tag329
597.717024	0.0001	2	0	0	0	3	25	f	1	1	1	0	2	25	f	tag330
