v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
530.569769	0.0001	1	1	1	0	2	13	f	1	0	0	0	1	12	e	tag64
531.935181	0.0001	1	1	1	0	2	15	f	1	0	0	0	1	14	e	tag65
533.29699	0.0001	1	1	1	0	2	17	f	1	0	0	0	1	16	e	tag66
534.655106	0.0001	1	1	1	0	2	19	f	1	0	0	0	1	18	e	tag67
536.009426	0.0001	1	1	1	0	2	21	f	1	0	0	0	1	20	e	tag68
537.359842	0.0001	1	1	1	0	2	23	f	1	0	0	0	1	22	e	tag69
538.706235	0.0001	1	1	1	0	2	25	f	1	0	0	0	1	24	e	tag70
540.048478	0.0001	1	1	1	0	2	27	f	1	0	0	0	1	26	e	tag71
541.386432	0.0001	1	1	1	0	2	29	f	1	0	0	0	1	28	e	tag72
542.719954	0.0001	1	1	1	0	2	31	f	1	0	0	0	1	30	e	tag73
544.048888	0.0001	1	1	1	0	2	33	f	1	0	0	0	1	32	e	tag74
545.373072	0.0001	1	1	1	0	2	35	f	1	0	0	0	1	34	e	tag75
546.692331	0.0001	1	1	1	0	2	37	f	1	0	0	0	1	36	e	tag76
548.006485	0.0001	1	1	1	0	2	39	f	1	0	0	0	1	38	e	tag77
549.315344	0.0001	1	1	1	0	2	41	f	1	0	0	0	1	40	e	tag78
550.618707	0.0001	1	1	1	0	2	43	f	1	0	0	0	1	42	e	tag79
551.916366	0.0001	1	1	1	0	2	45	f	1	0	0	0	1	44	e	tag80
553.208104	0.0001	1	1	1	0	2	47	f	1	0	0	0	1	46	e	tag81
554.493693	0.0001	1	1	1	0	2	49	f	1	0	0	0	1	48	e	tag82
555.772899	0.0001	1	1	1	0	2	51	f	1	0	0	0	1	50	e	tag83
557.045477	0.0001	1	1	1	0	2	53	f	1	0	0	0	1	52	e	tag84
558.311172	0.0001	1	1	1	0	2	55	f	1	0	0	0	1	54	e	tag85
559.569723	0.0001	1	1	1	0	2	57	f	1	0	0	0	1	56	e	tag86
591.137439	0.0001	1	1	1	0	2	71	f	1	0	0	0	2	72	e	tag87
592.371272	0.0001	1	1	1	0	2	69	f	1	0	0	0	2	70	e	tag88
593.609884	0.0001	1	1	1	0	2	67	f	1	0	0	0	2	68	e	tag89
594.853253	0.0001	1	1	1	0	2	65	f	1	0	0	0	2	66	e	tag90
596.101359	0.0001	1	1	1	0	2	63	f	1	0	0	0	2	64	e	tag91
597.354177	0.0001	1	1	1	0	2	61	f	1	0	0	0	2	62	e	tag92
598.611684	0.0001	1	1	1	0	2	59	f	1	0	0	0	2	60	e	tag93
599.873855	0.0001	1	1	1	0	2	57	f	1	0	0	0	2	58	e	tag94
601.140665	0.0001	1	1	1	0	2	55	f	1	0	0	0	2	56	e	tag95
602.412087	0.0001	1	1	1	0	2	53	f	1	0	0	0	2	54	e	tag96
603.688094	0.0001	1	1	1	0	2	51	f	1	0	0	0	2	52	e	tag97
604.968659	0.0001	1	1	1	0	2	49	f	1	0	0	0	2	50	e	tag98
605.484276	0.0001	1	2	2	0	2	55	e	1	1	1	0	2	56	f	tag99
606.253753	0.0001	1	1	1	0	2	47	f	1	0	0	0	2	48	e	tag100
606.778999	0.0001	1	2	2	0	2	53	e	1	1	1	0	2	54	f	tag101
606.979566	0.0001	1	2	2	0	2	56	e	1	1	1	0	2	57	e	tag102
607.543347	0.0001	1	1	1	0	2	45	f	1	0	0	0	2	46	e	tag103
608.077605	0.0001	1	2	2	0	2	51	e	1	1	1	0	2	52	f	tag104
608.130847	0.0001	1	2	2	0	2	54	e	1	1	1	0	2	55	e	tag105
608.837413	0.0001	1	1	1	0	2	43	f	1	0	0	0	2	44	e	tag106
609.290272	0.0001	1	2	2	0	2	52	e	1	1	1	0	2	53	e	tag107
609.380066	0.0001	1	2	2	0	2	49	e	1	1	1	0	2	50	f	tag108
610.135921	0.0001	1	1	1	0	2	41	f	1	0	0	0	2	42	e	tag109
610.45791	0.0001	1	2	2	0	2	50	e	1	1	1	0	2	51	e	tag110
610.686353	0.0001	1	2	2	0	2	47	e	1	1	1	0	2	48	f	tag111
611.438843	0.0001	1	1	1	0	2	39	f	1	0	0	0	2	40	e	tag112
611.633829	0.0001	1	2	2	0	2	48	e	1	1	1	0	2	49	e	tag113
611.99644	0.0001	1	2	2	0	2	45	e	1	1	1	0	2	46	f	tag114
612.746147	0.0001	1	1	1	0	2	37	f	1	0	0	0	2	38	e	tag115
612.818085	0.0001	1	2	2	0	2	46	e	1	1	1	0	2	47	e	tag116
613.310298	0.0001	1	2	2	0	2	43	e	1	1	1	0	2	44	f	tag117
614.010733	0.0001	1	2	2	0	2	44	e	1	1	1	0	2	45	e	tag118
614.057805	0.0001	1	1	1	0	2	35	f	1	0	0	0	2	36	e	tag119
614.627898	0.0001	1	2	2	0	2	41	e	1	1	1	0	2	42	f	tag120
615.211817	0.0001	1	2	2	0	2	42	e	1	1	1	0	2	43	e	tag121
615.373786	0.0001	1	1	1	0	2	33	f	1	0	0	0	2	34	e	tag122
615.949212	0.0001	1	2	2	0	2	39	e	1	1	1	0	2	40	f	tag123
616.42138	0.0001	1	2	2	0	2	40	e	1	1	1	0	2	41	e	tag124
616.694061	0.0001	1	1	1	0	2	31	f	1	0	0	0	2	32	e	tag125
617.274213	0.0001	1	2	2	0	2	37	e	1	1	1	0	2	38	f	tag126
617.639457	0.0001	1	2	2	0	2	38	e	1	1	1	0	2	39	e	tag127
618.0186	0.0001	1	1	1	0	2	29	f	1	0	0	0	2	30	e	tag128
618.602871	0.0001	1	2	2	0	2	35	e	1	1	1	0	2	36	f	tag129
618.866078	0.0001	1	2	2	0	2	36	e	1	1	1	0	2	37	e	tag130
619.347373	0.0001	1	1	1	0	2	27	f	1	0	0	0	2	28	e	tag131
619.935159	0.0001	1	2	2	0	2	33	e	1	1	1	0	2	34	f	tag132
620.101271	0.0001	1	2	2	0	2	34	e	1	1	1	0	2	35	e	tag133
620.680351	0.0001	1	1	1	0	2	25	f	1	0	0	0	2	26	e	tag134
621.133817	0.0001	1	3	3	0	2	36	f	1	2	2	0	2	37	f	tag135
621.271048	0.0001	1	2	2	0	2	31	e	1	1	1	0	2	32	f	tag136
621.345056	0.0001	1	2	2	0	2	32	e	1	1	1	0	2	33	e	tag137
621.781395	0.0001	1	3	3	0	2	35	f	1	2	2	0	2	36	e	tag138
622.017505	0.0001	1	1	1	0	2	23	f	1	0	0	0	2	24	e	tag139
622.42477	0.0001	1	3	3	0	2	34	f	1	2	2	0	2	35	f	tag140
622.597452	0.0001	1	2	2	0	2	30	e	1	1	1	0	2	31	e	tag141
622.610511	0.0001	1	2	2	0	2	29	e	1	1	1	0	2	30	f	tag142
623.07462	0.0001	1	3	3	0	2	33	f	1	2	2	0	2	34	e	tag143
623.358806	0.0001	1	1	1	0	2	21	f	1	0	0	0	2	22	e	tag144
623.72154	0.0001	1	3	3	0	2	32	f	1	2	2	0	2	33	f	tag145
623.858472	0.0001	1	2	2	0	2	28	e	1	1	1	0	2	29	e	tag146
623.953521	0.0001	1	2	2	0	2	27	e	1	1	1	0	2	28	f	tag147
624.373781	0.0001	1	3	3	0	2	31	f	1	2	2	0	2	32	e	tag148
624.704225	0.0001	1	1	1	0	2	19	f	1	0	0	0	2	20	e	tag149
625.02412	0.0001	1	3	3	0	2	30	f	1	2	2	0	2	31	f	tag150
625.128128	0.0001	1	2	2	0	2	26	e	1	1	1	0	2	27	e	tag151
625.300049	0.0001	1	2	2	0	2	25	e	1	1	1	0	2	26	f	tag152
625.678851	0.0001	1	3	3	0	2	29	f	1	2	2	0	2	30	e	tag153
626.053733	0.0001	1	1	1	0	2	17	f	1	0	0	0	2	18	e	tag154
626.332502	0.0001	1	3	3	0	2	28	f	1	2	2	0	2	29	f	tag155
626.406425	0.0001	1	2	2	0	2	24	e	1	1	1	0	2	25	e	tag156
626.650068	0.0001	1	2	2	0	2	23	e	1	1	1	0	2	24	f	tag157
626.989804	0.0001	1	3	3	0	2	27	f	1	2	2	0	2	28	e	tag158
627.407305	0.0001	1	1	1	0	2	15	f	1	0	0	0	2	16	e	tag159
627.646677	0.0001	1	3	3	0	2	26	f	1	2	2	0	2	27	f	tag160
627.693369	0.0001	1	2	2	0	2	22	e	1	1	1	0	2	23	e	tag161
628.003552	0.0001	1	2	2	0	2	21	e	1	1	1	0	2	22	f	tag162
628.306616	0.0001	1	3	3	0	2	25	f	1	2	2	0	2	26	e	tag163
628.764911	0.0001	1	1	1	0	2	13	f	1	0	0	0	2	14	e	tag164
628.966633	0.0001	1	3	3	0	2	24	f	1	2	2	0	2	25	f	tag165
628.988961	0.0001	1	2	2	0	2	20	e	1	1	1	0	2	21	e	tag166
629.028232	0.0001	1	1	1	0	1	69	f	1	0	0	0	1	70	e	tag167
629.360473	0.0001	1	2	2	0	2	19	e	1	1	1	0	2	20	f	tag168
629.629261	0.0001	1	3	3	0	2	23	f	1	2	2	0	2	24	e	tag169
630.126526	0.0001	1	1	1	0	2	11	f	1	0	0	0	2	12	e	tag170
630.292357	0.0001	1	3	3	0	2	22	f	1	2	2	0	2	23	f	tag171
630.293199	0.0001	1	2	2	0	2	18	e	1	1	1	0	2	19	e	tag172
630.411299	0.0001	1	1	1	0	1	67	f	1	0	0	0	1	68	e	tag173
630.720805	0.0001	1	2	2	0	2	17	e	1	1	1	0	2	18	f	tag174
630.957716	0.0001	1	3	3	0	2	21	f	1	2	2	0	2	22	e	tag175
631.492123	0.0001	1	1	1	0	2	9	f	1	0	0	0	2	10	e	tag176
631.60608	0.0001	1	2	2	0	2	16	e	1	1	1	0	2	17	e	tag177
631.623837	0.0001	1	3	3	0	2	20	f	1	2	2	0	2	21	f	tag178
631.793722	0.0001	1	1	1	0	1	65	f	1	0	0	0	1	66	e	tag179
632.084522	0.0001	1	2	2	0	2	15	e	1	1	1	0	2	16	f	tag180
632.291958	0.0001	1	3	3	0	2	19	f	1	2	2	0	2	20	e	tag181
632.861676	0.0001	1	1	1	0	2	7	f	1	0	0	0	2	8	e	tag182
632.927596	0.0001	1	2	2	0	2	14	e	1	1	1	0	2	15	e	tag183
632.961058	0.0001	1	3	3	0	2	18	f	1	2	2	0	2	19	f	tag184
633.175582	0.0001	1	1	1	0	1	63	f	1	0	0	0	1	64	e	tag185
633.451598	0.0001	1	2	2	0	2	13	e	1	1	1	0	2	14	f	tag186
633.631965	0.0001	1	3	3	0	2	17	f	1	2	2	0	2	18	e	tag187
634.23516	0.0001	1	1	1	0	2	5	f	1	0	0	0	2	6	e	tag188
634.25774	0.0001	1	2	2	0	2	12	e	1	1	1	0	2	13	e	tag189
634.304005	0.0001	1	3	3	0	2	16	f	1	2	2	0	2	17	f	tag190
634.556959	0.0001	1	1	1	0	1	61	f	1	0	0	0	1	62	e	tag191
634.822007	0.0001	1	2	2	0	2	11	e	1	1	1	0	2	12	f	tag192
634.977712	0.0001	1	3	3	0	2	15	f	1	2	2	0	2	16	e	tag193
635.5965	0.0001	1	2	2	0	2	10	e	1	1	1	0	2	11	e	tag194
635.612551	0.0001	1	1	1	0	2	3	f	1	0	0	0	2	4	e	tag195
635.652662	0.0001	1	3	3	0	2	14	f	1	2	2	0	2	15	f	tag196
635.93793	0.0001	1	1	1	0	1	59	f	1	0	0	0	1	60	e	tag197
636.195724	0.0001	1	2	2	0	2	9	e	1	1	1	0	2	10	f	tag198
636.329179	0.0001	1	3	3	0	2	13	f	1	2	2	0	2	14	e	tag199
636.943866	0.0001	1	2	2	0	2	8	e	1	1	1	0	2	9	e	tag200
636.993825	0.0001	1	1	1	0	2	1	f	1	0	0	0	2	2	e	tag201
637.007011	0.0001	1	3	3	0	2	12	f	1	2	2	0	2	13	f	tag202
637.318568	0.0001	1	1	1	0	1	57	f	1	0	0	0	1	58	e	tag203
637.572724	0.0001	1	2	2	0	2	7	e	1	1	1	0	2	8	f	tag204
637.63778	0.0001	1	2	2	0	1	51	e	1	1	1	0	1	52	f	tag205
637.686343	0.0001	1	3	3	0	2	11	f	1	2	2	0	2	12	e	tag206
637.98403	0.0001	1	2	2	0	1	54	e	1	1	1	0	1	55	e	tag207
638.299821	0.0001	1	2	2	0	2	6	e	1	1	1	0	2	7	e	tag208
638.367034	0.0001	1	3	3	0	2	10	f	1	2	2	0	2	11	f	tag209
638.385841	0.0001	1	1	1	0	2	2	f	1	0	0	0	2	2	e	tag210
638.401901	0.0001	1	1	1	0	2	4	f	1	0	0	0	2	4	e	tag211
638.427137	0.0001	1	1	1	0	2	6	f	1	0	0	0	2	6	e	tag212
638.461546	0.0001	1	1	1	0	2	8	f	1	0	0	0	2	8	e	tag213
638.505125	0.0001	1	1	1	0	2	10	f	1	0	0	0	2	10	e	tag214
638.557869	0.0001	1	1	1	0	2	12	f	1	0	0	0	2	12	e	tag215
638.619773	0.0001	1	1	1	0	2	14	f	1	0	0	0	2	14	e	tag216
638.690831	0.0001	1	1	1	0	2	16	f	1	0	0	0	2	16	e	tag217
638.698945	0.0001	1	1	1	0	1	55	f	1	0	0	0	1	56	e	tag218
638.771035	0.0001	1	1	1	0	2	18	f	1	0	0	0	2	18	e	tag219
638.860378	0.0001	1	1	1	0	2	20	f	1	0	0	0	2	20	e	tag220
638.952982	0.0001	1	2	2	0	2	5	e	1	1	1	0	2	6	f	tag221
638.95885	0.0001	1	1	1	0	2	22	f	1	0	0	0	2	22	e	tag222
639.003254	0.0001	1	2	2	0	1	49	e	1	1	1	0	1	50	f	tag223
639.049182	0.0001	1	3	3	0	2	9	f	1	2	2	0	2	10	e	tag224
639.066441	0.0001	1	1	1	0	2	24	f	1	0	0	0	2	24	e	tag225
639.072964	0.0001	1	1	1	0	2	1	f	1	0	0	0	2	0	e	tag226
639.183139	0.0001	1	1	1	0	2	26	f	1	0	0	0	2	26	e	tag227
639.190868	0.0001	1	2	2	0	1	52	e	1	1	1	0	1	53	e	tag228
639.308933	0.0001	1	1	1	0	2	28	f	1	0	0	0	2	28	e	tag229
639.443809	0.0001	1	1	1	0	2	30	f	1	0	0	0	2	30	e	tag230
639.587752	0.0001	1	1	1	0	2	32	f	1	0	0	0	2	32	e	tag231
639.664351	0.0001	1	2	2	0	2	4	e	1	1	1	0	2	5	e	tag232
639.732713	0.0001	1	3	3	0	2	8	f	1	2	2	0	2	9	f	tag233
639.740747	0.0001	1	1	1	0	2	34	f	1	0	0	0	2	34	e	tag234
639.902776	0.0001	1	1	1	0	2	36	f	1	0	0	0	2	36	e	tag235
640.073821	0.0001	1	1	1	0	2	38	f	1	0	0	0	2	38	e	tag236
640.079129	0.0001	1	1	1	0	1	53	f	1	0	0	0	1	54	e	tag237
640.253864	0.0001	1	1	1	0	2	40	f	1	0	0	0	2	40	e	tag238
640.336475	0.0001	1	2	2	0	2	3	e	1	1	1	0	2	4	f	tag239
640.369756	0.0001	1	2	2	0	1	47	e	1	1	1	0	1	48	f	tag240
640.402592	0.0001	1	2	2	0	1	50	e	1	1	1	0	1	51	e	tag241
640.417674	0.0001	1	3	3	0	2	7	f	1	2	2	0	2	8	e	tag242
640.442882	0.0001	1	1	1	0	2	42	f	1	0	0	0	2	42	e	tag243
640.463844	0.0001	1	1	1	0	2	3	f	1	0	0	0	2	2	e	tag244
640.640855	0.0001	1	1	1	0	2	44	f	1	0	0	0	2	44	e	tag245
640.847759	0.0001	1	1	1	0	2	46	f	1	0	0	0	2	46	e	tag246
641.037438	0.0001	1	2	2	0	2	2	e	1	1	1	0	2	3	e	tag247
641.063568	0.0001	1	1	1	0	2	48	f	1	0	0	0	2	48	e	tag248
641.104029	0.0001	1	3	3	0	2	6	f	1	2	2	0	2	7	f	tag249
641.288258	0.0001	1	1	1	0	2	50	f	1	0	0	0	2	50	e	tag250
641.459186	0.0001	1	1	1	0	1	51	f	1	0	0	0	1	52	e	tag251
641.521799	0.0001	1	1	1	0	2	52	f	1	0	0	0	2	52	e	tag252
641.619453	0.0001	1	2	2	0	1	48	e	1	1	1	0	1	49	e	tag253
641.737301	0.0001	1	2	2	0	1	45	e	1	1	1	0	1	46	f	tag254
641.764163	0.0001	1	1	1	0	2	54	f	1	0	0	0	2	54	e	tag255
641.858528	0.0001	1	1	1	0	2	5	f	1	0	0	0	2	4	e	tag256
642.015319	0.0001	1	1	1	0	2	56	f	1	0	0	0	2	56	e	tag257
642.275235	0.0001	1	1	1	0	2	58	f	1	0	0	0	2	58	e	tag258
642.543877	0.0001	1	1	1	0	2	60	f	1	0	0	0	2	60	e	tag259
642.821209	0.0001	1	1	1	0	2	62	f	1	0	0	0	2	62	e	tag260
642.839178	0.0001	1	1	1	0	1	49	f	1	0	0	0	1	50	e	tag261
642.841689	0.0001	1	2	2	0	1	46	e	1	1	1	0	1	47	e	tag262
643.105904	0.0001	1	2	2	0	1	43	e	1	1	1	0	1	44	f	tag263
643.107194	0.0001	1	1	1	0	2	64	f	1	0	0	0	2	64	e	tag264
643.115441	0.0001	1	2	2	0	2	2	e	1	1	1	0	2	2	f	tag265
643.120978	0.0001	1	2	2	0	2	4	e	1	1	1	0	2	4	f	tag266
643.125825	0.0001	1	2	2	0	2	3	e	1	1	1	0	2	3	e	tag267
643.129678	0.0001	1	2	2	0	2	6	e	1	1	1	0	2	6	f	tag268
643.141542	0.0001	1	2	2	0	2	8	e	1	1	1	0	2	8	f	tag269
643.14496	0.0001	1	2	2	0	2	5	e	1	1	1	0	2	5	e	tag270
643.156569	0.0001	1	2	2	0	2	10	e	1	1	1	0	2	10	f	tag271
643.172594	0.0001	1	2	2	0	2	7	e	1	1	1	0	2	7	e	tag272
643.174758	0.0001	1	2	2	0	2	12	e	1	1	1	0	2	12	f	tag273
643.196109	0.0001	1	2	2	0	2	14	e	1	1	1	0	2	14	f	tag274
643.208726	0.0001	1	2	2	0	2	9	e	1	1	1	0	2	9	e	tag275
643.22062	0.0001	1	2	2	0	2	16	e	1	1	1	0	2	16	f	tag276
643.24829	0.0001	1	2	2	0	2	18	e	1	1	1	0	2	18	f	tag277
643.25335	0.0001	1	2	2	0	2	11	e	1	1	1	0	2	11	e	tag278
643.256994	0.0001	1	1	1	0	2	7	f	1	0	0	0	2	6	e	tag279
643.279115	0.0001	1	2	2	0	2	20	e	1	1	1	0	2	20	f	tag280
643.30646	0.0001	1	2	2	0	2	13	e	1	1	1	0	2	13	e	tag281
643.313092	0.0001	1	2	2	0	2	22	e	1	1	1	0	2	22	f	tag282
643.350217	0.0001	1	2	2	0	2	24	e	1	1	1	0	2	24	f	tag283
643.368048	0.0001	1	2	2	0	2	15	e	1	1	1	0	2	15	e	tag284
643.390485	0.0001	1	2	2	0	2	26	e	1	1	1	0	2	26	f	tag285
643.401794	0.0001	1	1	1	0	2	66	f	1	0	0	0	2	66	e	tag286
643.433888	0.0001	1	2	2	0	2	28	e	1	1	1	0	2	28	f	tag287
643.438107	0.0001	1	2	2	0	2	17	e	1	1	1	0	2	17	e	tag288
643.480418	0.0001	1	2	2	0	2	30	e	1	1	1	0	2	30	f	tag289
643.516627	0.0001	1	2	2	0	2	19	e	1	1	1	0	2	19	e	tag290
643.530064	0.0001	1	2	2	0	2	32	e	1	1	1	0	2	32	f	tag291
643.582813	0.0001	1	2	2	0	2	34	e	1	1	1	0	2	34	f	tag292
643.603596	0.0001	1	2	2	0	2	21	e	1	1	1	0	2	21	e	tag293
643.638651	0.0001	1	2	2	0	2	36	e	1	1	1	0	2	36	f	tag294
643.69756	0.0001	1	2	2	0	2	38	e	1	1	1	0	2	38	f	tag295
643.699004	0.0001	1	2	2	0	2	23	e	1	1	1	0	2	23	e	tag296
643.704968	0.0001	1	1	1	0	2	68	f	1	0	0	0	2	68	e	tag297
643.759518	0.0001	1	2	2	0	2	40	e	1	1	1	0	2	40	f	tag298
643.802837	0.0001	1	2	2	0	2	25	e	1	1	1	0	2	25	e	tag299
643.824503	0.0001	1	2	2	0	2	42	e	1	1	1	0	2	42	f	tag300
643.892486	0.0001	1	2	2	0	2	44	e	1	1	1	0	2	44	f	tag301
643.915081	0.0001	1	2	2	0	2	27	e	1	1	1	0	2	27	e	tag302
643.963435	0.0001	1	2	2	0	2	46	e	1	1	1	0	2	46	f	tag303
644.016674	0.0001	1	1	1	0	2	70	f	1	0	0	0	2	70	e	tag304
644.03572	0.0001	1	2	2	0	2	29	e	1	1	1	0	2	29	e	tag305
644.037316	0.0001	1	2	2	0	2	48	e	1	1	1	0	2	48	f	tag306
644.069523	0.0001	1	2	2	0	1	44	e	1	1	1	0	1	45	e	tag307
644.114086	0.0001	1	2	2	0	2	50	e	1	1	1	0	2	50	f	tag308
644.164739	0.0001	1	2	2	0	2	31	e	1	1	1	0	2	31	e	tag309
644.193701	0.0001	1	2	2	0	2	52	e	1	1	1	0	2	52	f	tag310
644.219164	0.0001	1	1	1	0	1	47	f	1	0	0	0	1	48	e	tag311
644.276109	0.0001	1	2	2	0	2	54	e	1	1	1	0	2	54	f	tag312
644.302119	0.0001	1	2	2	0	2	33	e	1	1	1	0	2	33	e	tag313
644.336867	0.0001	1	1	1	0	2	72	f	1	0	0	0	2	72	e	tag314
644.361253	0.0001	1	2	2	0	2	56	e	1	1	1	0	2	56	f	tag315
644.447842	0.0001	1	2	2	0	2	35	e	1	1	1	0	2	35	e	tag316
644.44907	0.0001	1	2	2	0	2	58	e	1	1	1	0	2	58	f	tag317
644.475576	0.0001	1	2	2	0	1	41	e	1	1	1	0	1	42	f	tag318
644.507457	0.0001	1	2	2	0	2	2	e	1	1	1	0	2	1	e	tag319
644.53949	0.0001	1	2	2	0	2	60	e	1	1	1	0	2	60	f	tag320
644.601887	0.0001	1	2	2	0	2	37	e	1	1	1	0	2	37	e	tag321
644.632437	0.0001	1	2	2	0	2	62	e	1	1	1	0	2	62	f	tag322
644.659223	0.0001	1	1	1	0	2	9	f	1	0	0	0	2	8	e	tag323
644.665503	0.0001	1	1	1	0	2	74	f	1	0	0	0	2	74	e	tag324
644.764233	0.0001	1	2	2	0	2	39	e	1	1	1	0	2	39	e	tag325
644.934859	0.0001	1	2	2	0	2	41	e	1	1	1	0	2	41	e	tag326
645.002533	0.0001	1	1	1	0	2	76	f	1	0	0	0	2	76	e	tag327
645.11374	0.0001	1	2	2	0	2	43	e	1	1	1	0	2	43	e	tag328
645.203828	0.0001	1	2	2	0	2	3	e	1	1	1	0	2	2	f	tag329
645.300852	0.0001	1	2	2	0	2	45	e	1	1	1	0	2	45	e	tag330
