v	unc	v1'	v2'	l2'	v3'	r'	J'	sym'	v1''	v2''	l2''	v3''	r''	J''	sym''	tag
536.192634	0.0001	1	1	1	0	2	10	e	1	0	0	0	1	9	e	tag99
536.902315	0.0001	1	1	1	0	2	11	f	1	0	0	0	1	10	e	tag100
537.611485	0.0001	1	1	1	0	2	12	e	1	0	0	0	1	11	e	tag101
538.320136	0.0001	1	1	1	0	2	13	f	1	0	0	0	1	12	e	tag102
539.028257	0.0001	1	1	1	0	2	14	e	1	0	0	0	1	13	e	tag103
539.735836	0.0001	1	1	1	0	2	15	f	1	0	0	0	1	14	e	tag104
540.442862	0.0001	1	1	1	0	2	16	e	1	0	0	0	1	15	e	tag105
541.149323	0.0001	1	1	1	0	2	17	f	1	0	0	0	1	16	e	tag106
541.855205	0.0001	1	1	1	0	2	18	e	1	0	0	0	1	17	e	tag107
542.560495	0.0001	1	1	1	0	2	19	f	1	0	0	0	1	18	e	tag108
543.265178	0.0001	1	1	1	0	2	20	e	1	0	0	0	1	19	e	tag109
543.969239	0.0001	1	1	1	0	2	21	f	1	0	0	0	1	20	e	tag110
544.672662	0.0001	1	1	1	0	2	22	e	1	0	0	0	1	21	e	tag111
545.375432	0.0001	1	1	1	0	2	23	f	1	0	0	0	1	22	e	tag112
546.077532	0.0001	1	1	1	0	2	24	e	1	0	0	0	1	23	e	tag113
546.778944	0.0001	1	1	1	0	2	25	f	1	0	0	0	1	24	e	tag114
547.479649	0.0001	1	1	1	0	2	26	e	1	0	0	0	1	25	e	tag115
548.179629	0.0001	1	1	1	0	2	27	f	1	0	0	0	1	26	e	tag116
548.878865	0.0001	1	1	1	0	2	28	e	1	0	0	0	1	27	e	tag117
549.577337	0.0001	1	1	1	0	2	29	f	1	0	0	0	1	28	e	tag118
550.275023	0.0001	1	1	1	0	2	30	e	1	0	0	0	1	29	e	tag119
550.971903	0.0001	1	1	1	0	2	31	f	1	0	0	0	1	30	e	tag120
551.667954	0.0001	1	1	1	0	2	32	e	1	0	0	0	1	31	e	tag121
552.363154	0.0001	1	1	1	0	2	33	f	1	0	0	0	1	32	e	tag122
553.057481	0.0001	1	1	1	0	2	34	e	1	0	0	0	1	33	e	tag123
553.750908	0.0001	1	1	1	0	2	35	f	1	0	0	0	1	34	e	tag124
554.443414	0.0001	1	1	1	0	2	36	e	1	0	0	0	1	35	e	tag125
555.134971	0.0001	1	1	1	0	2	37	f	1	0	0	0	1	36	e	tag126
555.825555	0.0001	1	1	1	0	2	38	e	1	0	0	0	1	37	e	tag127
556.51514	0.0001	1	1	1	0	2	39	f	1	0	0	0	1	38	e	tag128
557.203697	0.0001	1	1	1	0	2	40	e	1	0	0	0	1	39	e	tag129
557.891199	0.0001	1	1	1	0	2	41	f	1	0	0	0	1	40	e	tag130
558.577619	0.0001	1	1	1	0	2	42	e	1	0	0	0	1	41	e	tag131
559.262926	0.0001	1	1	1	0	2	43	f	1	0	0	0	1	42	e	tag132
559.947092	0.0001	1	1	1	0	2	44	e	1	0	0	0	1	43	e	tag133
560.630087	0.0001	1	1	1	0	2	45	f	1	0	0	0	1	44	e	tag134
561.311879	0.0001	1	1	1	0	2	46	e	1	0	0	0	1	45	e	tag135
596.448469	0.0001	1	1	1	0	2	63	f	1	0	0	0	2	64	e	tag136
597.096961	0.0001	1	1	1	0	2	62	e	1	0	0	0	2	63	e	tag137
597.746636	0.0001	1	1	1	0	2	61	f	1	0	0	0	2	62	e	tag138
598.39749	0.0001	1	1	1	0	2	60	e	1	0	0	0	2	61	e	tag139
599.049517	0.0001	1	1	1	0	2	59	f	1	0	0	0	2	60	e	tag140
599.702712	0.0001	1	1	1	0	2	58	e	1	0	0	0	2	59	e	tag141
600.357071	0.0001	1	1	1	0	2	57	f	1	0	0	0	2	58	e	tag142
601.012588	0.0001	1	1	1	0	2	56	e	1	0	0	0	2	57	e	tag143
601.66926	0.0001	1	1	1	0	2	55	f	1	0	0	0	2	56	e	tag144
602.32708	0.0001	1	1	1	0	2	54	e	1	0	0	0	2	55	e	tag145
602.986043	0.0001	1	1	1	0	2	53	f	1	0	0	0	2	54	e	tag146
603.646146	0.0001	1	1	1	0	2	52	e	1	0	0	0	2	53	e	tag147
604.307381	0.0001	1	1	1	0	2	51	f	1	0	0	0	2	52	e	tag148
604.969745	0.0001	1	1	1	0	2	50	e	1	0	0	0	2	51	e	tag149
605.633233	0.0001	1	1	1	0	2	49	f	1	0	0	0	2	50	e	tag150
606.297838	0.0001	1	1	1	0	2	48	e	1	0	0	0	2	49	e	tag151
606.963556	0.0001	1	1	1	0	2	47	f	1	0	0	0	2	48	e	tag152
607.630382	0.0001	1	1	1	0	2	46	e	1	0	0	0	2	47	e	tag153
608.298311	0.0001	1	1	1	0	2	45	f	1	0	0	0	2	46	e	tag154
608.967337	0.0001	1	1	1	0	2	44	e	1	0	0	0	2	45	e	tag155
609.637455	0.0001	1	1	1	0	2	43	f	1	0	0	0	2	44	e	tag156
610.30866	0.0001	1	1	1	0	2	42	e	1	0	0	0	2	43	e	tag157
610.980947	0.0001	1	1	1	0	2	41	f	1	0	0	0	2	42	e	tag158
611.654311	0.0001	1	1	1	0	2	40	e	1	0	0	0	2	41	e	tag159
612.328746	0.0001	1	1	1	0	2	39	f	1	0	0	0	2	40	e	tag160
613.004248	0.0001	1	1	1	0	2	38	e	1	0	0	0	2	39	e	tag161
613.087852	0.0001	1	2	2	0	2	45	e	1	1	1	0	2	46	f	tag162
613.68081	0.0001	1	1	1	0	2	37	f	1	0	0	0	2	38	e	tag163
613.76654	0.0001	1	2	2	0	2	44	f	1	1	1	0	2	45	f	tag164
614.358429	0.0001	1	1	1	0	2	36	e	1	0	0	0	2	37	e	tag165
614.446142	0.0001	1	2	2	0	2	43	e	1	1	1	0	2	44	f	tag166
614.634315	0.0001	1	2	2	0	2	45	f	1	1	1	0	2	46	e	tag167
615.037099	0.0001	1	1	1	0	2	35	f	1	0	0	0	2	36	e	tag168
615.126654	0.0001	1	2	2	0	2	42	f	1	1	1	0	2	43	f	tag169
615.248209	0.0001	1	2	2	0	2	44	e	1	1	1	0	2	45	e	tag170
615.716816	0.0001	1	1	1	0	2	34	e	1	0	0	0	2	35	e	tag171
615.808072	0.0001	1	2	2	0	2	41	e	1	1	1	0	2	42	f	tag172
615.864327	0.0001	1	2	2	0	2	43	f	1	1	1	0	2	44	e	tag173
616.397573	0.0001	1	1	1	0	2	33	f	1	0	0	0	2	34	e	tag174
616.482672	0.0001	1	2	2	0	2	42	e	1	1	1	0	2	43	e	tag175
616.490391	0.0001	1	2	2	0	2	40	f	1	1	1	0	2	41	f	tag176
617.079365	0.0001	1	1	1	0	2	32	e	1	0	0	0	2	33	e	tag177
617.103247	0.0001	1	2	2	0	2	41	f	1	1	1	0	2	42	e	tag178
617.173607	0.0001	1	2	2	0	2	39	e	1	1	1	0	2	40	f	tag179
617.726057	0.0001	1	2	2	0	2	40	e	1	1	1	0	2	41	e	tag180
617.762189	0.0001	1	1	1	0	2	31	f	1	0	0	0	2	32	e	tag181
617.857716	0.0001	1	2	2	0	2	38	f	1	1	1	0	2	39	f	tag182
618.351104	0.0001	1	2	2	0	2	39	f	1	1	1	0	2	40	e	tag183
618.446039	0.0001	1	1	1	0	2	30	e	1	0	0	0	2	31	e	tag184
618.542714	0.0001	1	2	2	0	2	37	e	1	1	1	0	2	38	f	tag185
618.97839	0.0001	1	2	2	0	2	38	e	1	1	1	0	2	39	e	tag186
619.13091	0.0001	1	1	1	0	2	29	f	1	0	0	0	2	30	e	tag187
619.228595	0.0001	1	2	2	0	2	36	f	1	1	1	0	2	37	f	tag188
619.607917	0.0001	1	2	2	0	2	37	f	1	1	1	0	2	38	e	tag189
619.816798	0.0001	1	1	1	0	2	28	e	1	0	0	0	2	29	e	tag190
619.915357	0.0001	1	2	2	0	2	35	e	1	1	1	0	2	36	f	tag191
620.239688	0.0001	1	2	2	0	2	36	e	1	1	1	0	2	37	e	tag192
620.503697	0.0001	1	1	1	0	2	27	f	1	0	0	0	2	28	e	tag193
620.602994	0.0001	1	2	2	0	2	34	f	1	1	1	0	2	35	f	tag194
620.873703	0.0001	1	2	2	0	2	35	f	1	1	1	0	2	36	e	tag195
621.191602	0.0001	1	1	1	0	2	26	e	1	0	0	0	2	27	e	tag196
621.291502	0.0001	1	2	2	0	2	33	e	1	1	1	0	2	34	f	tag197
621.509965	0.0001	1	2	2	0	2	34	e	1	1	1	0	2	35	e	tag198
621.880509	0.0001	1	1	1	0	2	25	f	1	0	0	0	2	26	e	tag199
621.980877	0.0001	1	2	2	0	2	32	f	1	1	1	0	2	33	f	tag200
622.148474	0.0001	1	2	2	0	2	33	f	1	1	1	0	2	34	e	tag201
622.570414	0.0001	1	1	1	0	2	24	e	1	0	0	0	2	25	e	tag202
622.671116	0.0001	1	2	2	0	2	31	e	1	1	1	0	2	32	f	tag203
622.78923	0.0001	1	2	2	0	2	32	e	1	1	1	0	2	33	e	tag204
623.261311	0.0001	1	1	1	0	2	23	f	1	0	0	0	2	24	e	tag205
623.362213	0.0001	1	2	2	0	2	30	f	1	1	1	0	2	31	f	tag206
623.432236	0.0001	1	2	2	0	2	31	f	1	1	1	0	2	32	e	tag207
623.953196	0.0001	1	1	1	0	2	22	e	1	0	0	0	2	23	e	tag208
624.054165	0.0001	1	2	2	0	2	29	e	1	1	1	0	2	30	f	tag209
624.077491	0.0001	1	2	2	0	2	30	e	1	1	1	0	2	31	e	tag210
624.646064	0.0001	1	1	1	0	2	21	f	1	0	0	0	2	22	e	tag211
624.724995	0.0001	1	2	2	0	2	29	f	1	1	1	0	2	30	e	tag212
624.746967	0.0001	1	2	2	0	2	28	f	1	1	1	0	2	29	f	tag213
625.339912	0.0001	1	1	1	0	2	20	e	1	0	0	0	2	21	e	tag214
625.374749	0.0001	1	2	2	0	2	28	e	1	1	1	0	2	29	e	tag215
625.440616	0.0001	1	2	2	0	2	27	e	1	1	1	0	2	28	f	tag216
626.026752	0.0001	1	2	2	0	2	27	f	1	1	1	0	2	28	e	tag217
626.034734	0.0001	1	1	1	0	2	19	f	1	0	0	0	2	20	e	tag218
626.135107	0.0001	1	2	2	0	2	26	f	1	1	1	0	2	27	f	tag219
626.681003	0.0001	1	2	2	0	2	26	e	1	1	1	0	2	27	e	tag220
626.730525	0.0001	1	1	1	0	2	18	e	1	0	0	0	2	19	e	tag221
626.830436	0.0001	1	2	2	0	2	25	e	1	1	1	0	2	26	f	tag222
627.337503	0.0001	1	2	2	0	2	25	f	1	1	1	0	2	26	e	tag223
627.427283	0.0001	1	1	1	0	2	17	f	1	0	0	0	2	18	e	tag224
627.5266	0.0001	1	2	2	0	2	24	f	1	1	1	0	2	25	f	tag225
627.99625	0.0001	1	2	2	0	2	24	e	1	1	1	0	2	25	e	tag226
628.125002	0.0001	1	1	1	0	2	16	e	1	0	0	0	2	17	e	tag227
628.223595	0.0001	1	2	2	0	2	23	e	1	1	1	0	2	24	f	tag228
628.657244	0.0001	1	2	2	0	2	23	f	1	1	1	0	2	24	e	tag229
628.823678	0.0001	1	1	1	0	2	15	f	1	0	0	0	2	16	e	tag230
628.921415	0.0001	1	2	2	0	2	22	f	1	1	1	0	2	23	f	tag231
629.320484	0.0001	1	2	2	0	2	22	e	1	1	1	0	2	23	e	tag232
629.523308	0.0001	1	1	1	0	2	14	e	1	0	0	0	2	15	e	tag233
629.620059	0.0001	1	2	2	0	2	21	e	1	1	1	0	2	22	f	tag234
629.985969	0.0001	1	2	2	0	2	21	f	1	1	1	0	2	22	e	tag235
630.223886	0.0001	1	1	1	0	2	13	f	1	0	0	0	2	14	e	tag236
630.319521	0.0001	1	2	2	0	2	20	f	1	1	1	0	2	21	f	tag237
630.653696	0.0001	1	2	2	0	2	20	e	1	1	1	0	2	21	e	tag238
630.92541	0.0001	1	1	1	0	2	12	e	1	0	0	0	2	13	e	tag239
631.019798	0.0001	1	2	2	0	2	19	e	1	1	1	0	2	20	f	tag240
631.323666	0.0001	1	2	2	0	2	19	f	1	1	1	0	2	20	e	tag241
631.627875	0.0001	1	1	1	0	2	11	f	1	0	0	0	2	12	e	tag242
631.720886	0.0001	1	2	2	0	2	18	f	1	1	1	0	2	19	f	tag243
631.995876	0.0001	1	2	2	0	2	18	e	1	1	1	0	2	19	e	tag244
632.331276	0.0001	1	1	1	0	2	10	e	1	0	0	0	2	11	e	tag245
632.422781	0.0001	1	2	2	0	2	17	e	1	1	1	0	2	18	f	tag246
632.670325	0.0001	1	2	2	0	2	17	f	1	1	1	0	2	18	e	tag247
633.035611	0.0001	1	1	1	0	2	9	f	1	0	0	0	2	10	e	tag248
633.125479	0.0001	1	2	2	0	2	16	f	1	1	1	0	2	17	f	tag249
633.347011	0.0001	1	2	2	0	2	16	e	1	1	1	0	2	17	e	tag250
633.740876	0.0001	1	1	1	0	2	8	e	1	0	0	0	2	9	e	tag251
633.828978	0.0001	1	2	2	0	2	15	e	1	1	1	0	2	16	f	tag252
634.025932	0.0001	1	2	2	0	2	15	f	1	1	1	0	2	16	e	tag253
634.447067	0.0001	1	1	1	0	2	7	f	1	0	0	0	2	8	e	tag254
634.533272	0.0001	1	2	2	0	2	14	f	1	1	1	0	2	15	f	tag255
634.707086	0.0001	1	2	2	0	2	14	e	1	1	1	0	2	15	e	tag256
635.15418	0.0001	1	1	1	0	2	6	e	1	0	0	0	2	7	e	tag257
635.238359	0.0001	1	2	2	0	2	13	e	1	1	1	0	2	14	f	tag258
635.390471	0.0001	1	2	2	0	2	13	f	1	1	1	0	2	14	e	tag259
635.627743	0.0001	1	1	1	0	1	62	e	1	0	0	0	1	63	e	tag260
635.862212	0.0001	1	1	1	0	2	5	f	1	0	0	0	2	6	e	tag261
635.944235	0.0001	1	2	2	0	2	12	f	1	1	1	0	2	13	f	tag262
636.076086	0.0001	1	2	2	0	2	12	e	1	1	1	0	2	13	e	tag263
636.336452	0.0001	1	1	1	0	1	61	f	1	0	0	0	1	62	e	tag264
636.571159	0.0001	1	1	1	0	2	4	e	1	0	0	0	2	5	e	tag265
636.650896	0.0001	1	2	2	0	2	11	e	1	1	1	0	2	12	f	tag266
636.763927	0.0001	1	2	2	0	2	11	f	1	1	1	0	2	12	e	tag267
637.045064	0.0001	1	1	1	0	1	60	e	1	0	0	0	1	61	e	tag268
637.281018	0.0001	1	1	1	0	2	3	f	1	0	0	0	2	4	e	tag269
637.358339	0.0001	1	2	2	0	2	10	f	1	1	1	0	2	11	f	tag270
637.453994	0.0001	1	2	2	0	2	10	e	1	1	1	0	2	11	e	tag271
637.753588	0.0001	1	1	1	0	1	59	f	1	0	0	0	1	60	e	tag272
637.991785	0.0001	1	1	1	0	2	2	e	1	0	0	0	2	3	e	tag273
638.066561	0.0001	1	2	2	0	2	9	e	1	1	1	0	2	10	f	tag274
638.146282	0.0001	1	2	2	0	2	9	f	1	1	1	0	2	10	e	tag275
638.462037	0.0001	1	1	1	0	1	58	e	1	0	0	0	1	59	e	tag276
638.703458	0.0001	1	1	1	0	2	1	f	1	0	0	0	2	2	e	tag277
638.775557	0.0001	1	2	2	0	2	8	f	1	1	1	0	2	9	f	tag278
638.840791	0.0001	1	2	2	0	2	8	e	1	1	1	0	2	9	e	tag279
639.170419	0.0001	1	1	1	0	1	57	f	1	0	0	0	1	58	e	tag280
639.485325	0.0001	1	2	2	0	2	7	e	1	1	1	0	2	8	f	tag281
639.537517	0.0001	1	2	2	0	2	7	f	1	1	1	0	2	8	e	tag282
639.878746	0.0001	1	1	1	0	1	56	e	1	0	0	0	1	57	e	tag283
640.131854	0.0001	1	1	1	0	2	1	e	1	0	0	0	2	1	e	tag284
640.136546	0.0001	1	1	1	0	2	2	f	1	0	0	0	2	2	e	tag285
640.143585	0.0001	1	1	1	0	2	3	e	1	0	0	0	2	3	e	tag286
640.15297	0.0001	1	1	1	0	2	4	f	1	0	0	0	2	4	e	tag287
640.164702	0.0001	1	1	1	0	2	5	e	1	0	0	0	2	5	e	tag288
640.178779	0.0001	1	1	1	0	2	6	f	1	0	0	0	2	6	e	tag289
640.195201	0.0001	1	1	1	0	2	7	e	1	0	0	0	2	7	e	tag290
640.19586	0.0001	1	2	2	0	2	6	f	1	1	1	0	2	7	f	tag291
640.213969	0.0001	1	1	1	0	2	8	f	1	0	0	0	2	8	e	tag292
640.235081	0.0001	1	1	1	0	2	9	e	1	0	0	0	2	9	e	tag293
640.236458	0.0001	1	2	2	0	2	6	e	1	1	1	0	2	7	e	tag294
640.258539	0.0001	1	1	1	0	2	10	f	1	0	0	0	2	10	e	tag295
640.28434	0.0001	1	1	1	0	2	11	e	1	0	0	0	2	11	e	tag296
640.312485	0.0001	1	1	1	0	2	12	f	1	0	0	0	2	12	e	tag297
640.342974	0.0001	1	1	1	0	2	13	e	1	0	0	0	2	13	e	tag298
640.375805	0.0001	1	1	1	0	2	14	f	1	0	0	0	2	14	e	tag299
640.410978	0.0001	1	1	1	0	2	15	e	1	0	0	0	2	15	e	tag300
640.448492	0.0001	1	1	1	0	2	16	f	1	0	0	0	2	16	e	tag301
640.488348	0.0001	1	1	1	0	2	17	e	1	0	0	0	2	17	e	tag302
640.530543	0.0001	1	1	1	0	2	18	f	1	0	0	0	2	18	e	tag303
640.575078	0.0001	1	1	1	0	2	19	e	1	0	0	0	2	19	e	tag304
640.587026	0.0001	1	1	1	0	1	55	f	1	0	0	0	1	56	e	tag305
640.621952	0.0001	1	1	1	0	2	20	f	1	0	0	0	2	20	e	tag306
640.671163	0.0001	1	1	1	0	2	21	e	1	0	0	0	2	21	e	tag307
640.722711	0.0001	1	1	1	0	2	22	f	1	0	0	0	2	22	e	tag308
640.776594	0.0001	1	1	1	0	2	23	e	1	0	0	0	2	23	e	tag309
640.832812	0.0001	1	1	1	0	2	24	f	1	0	0	0	2	24	e	tag310
640.843877	0.0001	1	1	1	0	2	1	f	1	0	0	0	2	0	e	tag311
640.891364	0.0001	1	1	1	0	2	25	e	1	0	0	0	2	25	e	tag312
640.90716	0.0001	1	2	2	0	2	5	e	1	1	1	0	2	6	f	tag313
640.937611	0.0001	1	2	2	0	2	5	f	1	1	1	0	2	6	e	tag314
640.952249	0.0001	1	1	1	0	2	26	f	1	0	0	0	2	26	e	tag315
641.015465	0.0001	1	1	1	0	2	27	e	1	0	0	0	2	27	e	tag316
641.081011	0.0001	1	1	1	0	2	28	f	1	0	0	0	2	28	e	tag317
641.148886	0.0001	1	1	1	0	2	29	e	1	0	0	0	2	29	e	tag318
641.219088	0.0001	1	1	1	0	2	30	f	1	0	0	0	2	30	e	tag319
641.291616	0.0001	1	1	1	0	2	31	e	1	0	0	0	2	31	e	tag320
641.295271	0.0001	1	1	1	0	1	54	e	1	0	0	0	1	55	e	tag321
641.366469	0.0001	1	1	1	0	2	32	f	1	0	0	0	2	32	e	tag322
641.443645	0.0001	1	1	1	0	2	33	e	1	0	0	0	2	33	e	tag323
641.523142	0.0001	1	1	1	0	2	34	f	1	0	0	0	2	34	e	tag324
641.559141	0.0001	1	1	1	0	2	2	e	1	0	0	0	2	1	e	tag325
641.604959	0.0001	1	1	1	0	2	35	e	1	0	0	0	2	35	e	tag326
641.619222	0.0001	1	2	2	0	2	4	f	1	1	1	0	2	5	f	tag327
641.640974	0.0001	1	2	2	0	2	4	e	1	1	1	0	2	5	e	tag328
641.689094	0.0001	1	1	1	0	2	36	f	1	0	0	0	2	36	e	tag329
641.775546	0.0001	1	1	1	0	2	37	e	1	0	0	0	2	37	e	tag330
